"V1","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"7512","130.7","133.7","18.84","","","","","","","","",""
"7513","130.7","133.4","18.84","","","","","","","","",""
"7514","130.7","133.7","18.84","","","","","","","","",""
"7515","130.8","133.4","18.84","","","","","","","","",""
"7516","130.7","133.4","18.83","","","","","","","","",""
"7517","130.8","133.7","18.84","","","","","","","","",""
"7518","130.7","133.4","18.83","","","","","","","","",""
"7519","130.8","133.4","18.84","","","","","","","","",""
"7520","130.8","133.4","18.84","","","","","","","","",""
"7521","130.8","133.8","18.83","","","","","","","","",""
"7522","130.7","133.4","18.83","","","","","","","","",""
"7523","130.7","133.4","18.84","","","","","","","","",""
"7524","130.7","133.4","18.83","","","","","","","","",""
"7525","130.7","133.4","18.84","","","","","","","","",""
"7526","130.7","133.4","18.83","","","","","","","","",""
"7527","130.7","133.7","18.84","","","","","","","","",""
"7528","130.7","133.8","18.83","","","","","","","","",""
"7529","130.7","133.4","18.83","","","","","","","","",""
"7530","130.7","133.4","18.84","","","","","","","","",""
"7531","130.8","133.4","18.83","","","","","","","","",""
"7532","130.8","133.4","18.84","","","","","","","","",""
"7533","130.7","133.4","18.83","","","","","","","","",""
"7534","130.7","133.8","18.83","","","","","","","","",""
"7535","130.7","133.8","18.83","","","","","","","","",""
"7536","130.7","133.4","18.83","","","","","","","","",""
"7537","130.7","133.4","18.83","","","","","","","","",""
"7538","130.8","133.8","18.83","","","","","","","","",""
"7539","130.7","133.4","18.83","","","","","","","","",""
"7540","130.7","133.4","18.83","","","","","","","","",""
"7541","130.7","133.4","18.84","","","","","","","","",""
"7542","130.7","133.8","18.83","","","","","","","","",""
"7543","130.7","133.4","18.84","","","","","","","","",""
"7544","130.7","133.8","18.83","","","","","","","","",""
"7545","130.7","133.8","18.83","","","","","","","","",""
"7546","130.7","133.8","18.83","","","","","","","","",""
"7547","130.7","133.4","18.83","","","","","","","","",""
"7548","130.8","133.4","18.83","","","","","","","","",""
"7549","130.7","133.8","18.83","","","","","","","","",""
"7550","130.7","133.8","18.83","","","","","","","","",""
"7551","130.7","133.4","18.83","","","","","","","","",""
"7552","130.7","133.4","18.83","","","","","","","","",""
"7553","130.7","133.4","18.83","","","","","","","","",""
"7554","130.7","133.8","18.83","","","","","","","","",""
"7555","130.7","133.8","18.83","","","","","","","","",""
"7556","130.7","133.4","18.83","","","","","","","","",""
"7557","130.7","133.8","18.83","","","","","","","","",""
"7558","130.7","133.8","18.83","","","","","","","","",""
"7559","130.7","133.4","18.83","","","","","","","","",""
"7560","130.7","133.4","18.83","","","","","","","","",""
"7561","130.7","133.4","18.83","","","","","","","","",""
"7562","130.7","133.8","18.83","","","","","","","","",""
"7563","130.7","133.4","18.83","","","","","","","","",""
"7564","130.7","133.4","18.83","","","","","","","","",""
"7565","130.7","133.4","18.83","","","","","","","","",""
"7566","130.8","133.4","18.83","","","","","","","","",""
"7567","130.7","133.8","18.83","","","","","","","","",""
"7568","130.7","133.4","18.82","","","","","","","","",""
"7569","130.8","133.4","18.83","","","","","","","","",""
"7570","130.7","133.4","18.83","","","","","","","","",""
"7571","130.7","133.4","18.83","","","","","","","","",""
"7572","130.7","133.4","18.83","","","","","","","","",""
"7573","130.7","133.4","18.83","","","","","","","","",""
"7574","130.7","133.4","18.83","","","","","","","","",""
"7575","130.7","133.4","18.83","","","","","","","","",""
"7576","130.7","133.4","18.84","","","","","","","","",""
"7577","130.7","133.8","18.83","","","","","","","","",""
"7578","130.7","133.8","18.83","","","","","","","","",""
"7579","130.7","133.4","18.83","","","","","","","","",""
"7580","130.7","133.4","18.82","","","","","","","","",""
"7581","130.7","133.4","18.83","","","","","","","","",""
"7582","130.7","133.4","18.83","","","","","","","","",""
"7583","130.7","133.4","18.83","","","","","","","","",""
"7584","130.7","133.4","18.83","","","","","","","","",""
"7585","130.7","133.4","18.83","","","","","","","","",""
"7586","130.7","133.8","18.83","","","","","","","","",""
"7587","130.7","133.4","18.83","","","","","","","","",""
"7588","130.8","133.4","18.83","","","","","","","","",""
"7589","130.7","133.4","18.83","","","","","","","","",""
"7590","130.8","133.8","18.83","","","","","","","","",""
"7591","130.7","133.8","18.82","","","","","","","","",""
"7592","130.8","133.4","18.83","","","","","","","","",""
"7593","130.7","133.8","18.82","","","","","","","","",""
"7594","130.7","133.8","18.83","","","","","","","","",""
"7595","130.6","133.8","18.82","","","","","","","","",""
"7596","130.7","133.4","18.83","","","","","","","","",""
"7597","130.7","133.4","18.83","","","","","","","","",""
"7598","130.7","133.8","18.83","","","","","","","","",""
"7599","130.8","133.4","18.82","","","","","","","","",""
"7600","130.7","133.8","18.83","","","","","","","","",""
"7601","130.7","133.4","18.82","","","","","","","","",""
"7602","130.7","133.8","18.82","","","","","","","","",""
"7603","130.7","133.4","18.83","","","","","","","","",""
"7604","130.6","133.4","18.83","","","","","","","","",""
"7605","130.7","133.8","18.82","","","","","","","","",""
"7606","130.7","133.4","18.82","","","","","","","","",""
"7607","130.6","133.4","18.82","","","","","","","","",""
"7608","130.7","133.4","18.83","","","","","","","","",""
"7609","130.7","133.4","18.82","","","","","","","","",""
"7610","130.7","133.4","18.82","","","","","","","","",""
"7611","130.7","133.8","18.82","","","","","","","","",""
"7612","130.6","133.4","18.82","","","","","","","","",""
"7613","130.7","133.4","18.82","","","","","","","","",""
"7614","130.7","133.4","18.82","","","","","","","","",""
"7615","130.7","133.4","18.82","","","","","","","","",""
"7616","130.7","133.4","18.82","","","","","","","","",""
"7617","130.7","133.8","18.82","","","","","","","","",""
"7618","130.7","133.4","18.82","","","","","","","","",""
"7619","130.7","133.4","18.82","","","","","","","","",""
"7620","130.7","133.4","18.82","","","","","","","","",""
"7621","130.7","133.8","18.82","","","","","","","","",""
"7622","130.7","133.4","18.82","","","","","","","","",""
"7623","130.7","133.4","18.82","","","","","","","","",""
"7624","130.6","133.4","18.82","","","","","","","","",""
"7625","130.7","133.4","18.82","","","","","","","","",""
"7626","130.7","133.4","18.82","","","","","","","","",""
"7627","130.6","133.4","18.82","","","","","","","","",""
"7628","130.6","133.4","18.82","","","","","","","","",""
"7629","130.7","133.4","18.82","","","","","","","","",""
"7630","130.7","133.8","18.82","","","","","","","","",""
"7631","130.7","133.4","18.82","","","","","","","","",""
"7632","130.7","133.4","18.82","","","","","","","","",""
"7633","130.7","133.4","18.82","","","","","","","","",""
"7634","130.7","133.4","18.82","","","","","","","","",""
"7635","130.7","133.8","18.82","","","","","","","","",""
"7636","130.7","133.8","18.82","","","","","","","","",""
"7637","130.7","133.4","18.82","","","","","","","","",""
"7638","130.7","133.4","18.82","","","","","","","","",""
"7639","130.7","133.4","18.82","","","","","","","","",""
"7640","130.7","133.8","18.82","","","","","","","","",""
"7641","130.6","133.4","18.82","","","","","","","","",""
"7642","130.7","133.4","18.82","","","","","","","","",""
"7643","130.6","133.4","18.82","","","","","","","","",""
"7644","130.6","133.4","18.82","","","","","","","","",""
"7645","130.7","133.8","18.82","","","","","","","","",""
"7646","130.7","133.4","18.82","","","","","","","","",""
"7647","130.7","133.4","18.82","","","","","","","","",""
"7648","130.7","133.4","18.82","","","","","","","","",""
"7649","130.6","133.4","18.82","","","","","","","","",""
"7650","130.7","133.4","18.82","","","","","","","","",""
"7651","130.7","133.4","18.82","","","","","","","","",""
"7652","130.7","133.4","18.80","","","","","","","","",""
"7653","130.7","133.8","18.82","","","","","","","","",""
"7654","130.7","133.8","18.82","","","","","","","","",""
"7655","130.7","133.8","18.82","","","","","","","","",""
"7656","130.7","133.4","18.82","","","","","","","","",""
"7657","130.7","133.4","18.82","","","","","","","","",""
"7658","130.7","133.4","18.82","","","","","","","","",""
"7659","130.7","133.4","18.80","","","","","","","","",""
"7660","130.7","133.8","18.80","","","","","","","","",""
"7661","130.7","133.4","18.82","","","","","","","","",""
"7662","130.6","133.8","18.82","","","","","","","","",""
"7663","130.7","133.4","18.80","","","","","","","","",""
"7664","130.7","133.4","18.80","","","","","","","","",""
"7665","130.6","133.4","18.82","","","","","","","","",""
"7666","130.6","133.4","18.82","","","","","","","","",""
"7667","130.7","133.4","18.82","","","","","","","","",""
"7668","130.7","133.8","18.80","","","","","","","","",""
"7669","130.7","133.4","18.82","","","","","","","","",""
"7670","130.7","133.4","18.82","","","","","","","","",""
"7671","130.6","133.4","18.82","","","","","","","","",""
"7672","130.6","133.4","18.82","","","","","","","","",""
"7673","130.7","133.4","18.80","","","","","","","","",""
"7674","130.6","133.4","18.82","","","","","","","","",""
"7675","130.7","133.4","18.82","","","","","","","","",""
"7676","130.7","133.4","18.80","","","","","","","","",""
"7677","130.7","133.4","18.80","","","","","","","","",""
"7678","130.7","133.8","18.80","","","","","","","","",""
"7679","130.7","133.4","18.80","","","","","","","","",""
"7680","130.7","133.4","18.80","","","","","","","","",""
"7681","130.7","133.8","18.80","","","","","","","","",""
"7682","130.7","133.4","18.80","","","","","","","","",""
"7683","130.7","133.4","18.80","","","","","","","","",""
"7684","130.7","133.4","18.80","","","","","","","","",""
"7685","130.7","133.8","18.80","","","","","","","","",""
"7686","130.7","133.4","18.80","","","","","","","","",""
"7687","130.7","133.8","18.80","","","","","","","","",""
"7688","130.7","133.4","18.80","","","","","","","","",""
"7689","130.7","133.4","18.80","","","","","","","","",""
"7690","130.7","133.4","18.80","","","","","","","","",""
"7691","130.7","133.4","18.80","","","","","","","","",""
"7692","130.7","133.4","18.80","","","","","","","","",""
"7693","130.7","133.8","18.80","","","","","","","","",""
"7694","130.7","133.4","18.80","","","","","","","","",""
"7695","130.7","133.4","18.80","","","","","","","","",""
"7696","130.7","133.4","18.80","","","","","","","","",""
"7697","130.7","133.4","18.79","","","","","","","","",""
"7698","130.7","133.4","18.80","","","","","","","","",""
"7699","130.7","133.4","18.80","","","","","","","","",""
"7700","130.7","133.4","18.80","","","","","","","","",""
"7701","130.7","133.8","18.79","","","","","","","","",""
"7702","130.7","133.4","18.80","","","","","","","","",""
"7703","130.7","133.4","18.79","","","","","","","","",""
"7704","130.7","133.4","18.80","","","","","","","","",""
"7705","130.7","133.4","18.79","","","","","","","","",""
"7706","130.7","133.4","18.79","","","","","","","","",""
"7707","130.7","133.4","18.80","","","","","","","","",""
"7708","130.7","133.4","18.80","","","","","","","","",""
"7709","130.7","133.4","18.80","","","","","","","","",""
"7710","130.7","133.4","18.80","","","","","","","","",""
"7711","130.7","133.4","18.80","","","","","","","","",""
"7712","130.7","133.4","18.80","","","","","","","","",""
"7713","130.7","133.4","18.80","","","","","","","","",""
"7714","130.7","133.4","18.80","","","","","","","","",""
"7715","130.7","133.4","18.80","","","","","","","","",""
"7716","130.7","133.4","18.80","","","","","","","","",""
"7717","130.7","133.4","18.80","","","","","","","","",""
"7718","130.7","133.4","18.80","","","","","","","","",""
"7719","130.7","133.4","18.80","","","","","","","","",""
"7720","130.7","133.4","18.80","","","","","","","","",""
"7721","130.7","133.4","18.79","","","","","","","","",""
"7722","130.7","133.4","18.80","","","","","","","","",""
"7723","130.7","133.4","18.79","","","","","","","","",""
"7724","130.7","133.4","18.80","","","","","","","","",""
"7725","130.7","133.4","18.80","","","","","","","","",""
"7726","130.7","133.4","18.80","","","","","","","","",""
"7727","130.7","133.4","18.79","","","","","","","","",""
"7728","130.7","133.4","18.79","","","","","","","","",""
"7729","130.7","133.4","18.80","","","","","","","","",""
"7730","130.7","133.4","18.79","","","","","","","","",""
"7731","130.7","133.4","18.79","","","","","","","","",""
"7732","130.7","133.4","18.80","","","","","","","","",""
"7733","130.7","133.4","18.80","","","","","","","","",""
"7734","130.7","133.4","18.79","","","","","","","","",""
"7735","130.7","133.8","18.80","","","","","","","","",""
"7736","130.7","133.4","18.80","","","","","","","","",""
"7737","130.7","133.8","18.79","","","","","","","","",""
"7738","130.7","133.4","18.79","","","","","","","","",""
"7739","130.7","133.4","18.79","","","","","","","","",""
"7740","130.7","133.4","18.79","","","","","","","","",""
"7741","130.7","133.4","18.79","","","","","","","","",""
"7742","130.7","133.4","18.79","","","","","","","","",""
"7743","130.7","133.4","18.79","","","","","","","","",""
"7744","130.7","133.4","18.80","","","","","","","","",""
"7745","130.7","133.4","18.79","","","","","","","","",""
"7746","130.6","133.4","18.80","","","","","","","","",""
"7747","130.7","133.4","18.79","","","","","","","","",""
"7748","130.7","133.8","18.79","","","","","","","","",""
"7749","130.7","133.4","18.80","","","","","","","","",""
"7750","130.7","133.4","18.79","","","","","","","","",""
"7751","130.7","133.4","18.79","","","","","","","","",""
