"Plot Title: mgas_station_4"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 10559458, SEN S/N: 10559458)","Full Range, μS/cm (LGR S/N: 10559458, SEN S/N: 10559458, LBL: SC)","Temp, °C (LGR S/N: 10559458, SEN S/N: 10559458)","Coupler Detached (LGR S/N: 10559458)","Bad Battery (LGR S/N: 10559458)","End Of File (LGR S/N: 10559458)"
6044,05/25/23 08:23:35 PM,101.6,103.2,19.41,,,
6045,05/25/23 08:23:40 PM,101.6,103.2,19.39,,,
6046,05/25/23 08:23:45 PM,101.6,103.2,19.41,,,
6047,05/25/23 08:23:50 PM,101.7,103.2,19.39,,,
6048,05/25/23 08:23:55 PM,101.6,102.8,19.41,,,
6049,05/25/23 08:24:00 PM,101.6,103.2,19.41,,,
6050,05/25/23 08:24:05 PM,101.7,103.2,19.39,,,
6051,05/25/23 08:24:10 PM,101.6,103.2,19.39,,,
6052,05/25/23 08:24:15 PM,101.6,103.2,19.39,,,
6053,05/25/23 08:24:20 PM,101.7,103.2,19.39,,,
6054,05/25/23 08:24:25 PM,101.6,103.2,19.39,,,
6055,05/25/23 08:24:30 PM,101.6,103.2,19.39,,,
6056,05/25/23 08:24:35 PM,101.7,103.2,19.41,,,
6057,05/25/23 08:24:40 PM,101.6,102.8,19.39,,,
6058,05/25/23 08:24:45 PM,101.6,103.2,19.39,,,
6059,05/25/23 08:24:50 PM,101.7,102.8,19.41,,,
6060,05/25/23 08:24:55 PM,101.6,103.2,19.41,,,
6061,05/25/23 08:25:00 PM,101.6,103.2,19.39,,,
6062,05/25/23 08:25:05 PM,101.6,103.2,19.39,,,
6063,05/25/23 08:25:10 PM,101.7,103.2,19.39,,,
6064,05/25/23 08:25:15 PM,101.6,103.2,19.41,,,
6065,05/25/23 08:25:20 PM,101.6,103.2,19.39,,,
6066,05/25/23 08:25:25 PM,101.6,103.2,19.39,,,
6067,05/25/23 08:25:30 PM,101.6,103.2,19.39,,,
6068,05/25/23 08:25:35 PM,101.6,102.8,19.39,,,
6069,05/25/23 08:25:40 PM,101.6,102.8,19.39,,,
6070,05/25/23 08:25:45 PM,101.7,102.8,19.39,,,
6071,05/25/23 08:25:50 PM,101.6,103.2,19.39,,,
6072,05/25/23 08:25:55 PM,101.7,103.2,19.39,,,
6073,05/25/23 08:26:00 PM,101.6,103.2,19.39,,,
6074,05/25/23 08:26:05 PM,101.7,103.2,19.39,,,
6075,05/25/23 08:26:10 PM,101.7,103.2,19.41,,,
6076,05/25/23 08:26:15 PM,101.6,103.2,19.39,,,
6077,05/25/23 08:26:20 PM,101.6,103.2,19.39,,,
6078,05/25/23 08:26:25 PM,101.6,103.2,19.39,,,
6079,05/25/23 08:26:30 PM,101.7,102.8,19.38,,,
6080,05/25/23 08:26:35 PM,101.7,102.8,19.39,,,
6081,05/25/23 08:26:40 PM,101.7,103.2,19.41,,,
6082,05/25/23 08:26:45 PM,101.6,103.2,19.39,,,
6083,05/25/23 08:26:50 PM,101.6,103.2,19.39,,,
6084,05/25/23 08:26:55 PM,101.6,102.8,19.41,,,
6085,05/25/23 08:27:00 PM,101.7,103.2,19.39,,,
6086,05/25/23 08:27:05 PM,101.6,102.8,19.41,,,
6087,05/25/23 08:27:10 PM,101.6,103.2,19.41,,,
6088,05/25/23 08:27:15 PM,101.6,103.2,19.39,,,
6089,05/25/23 08:27:20 PM,101.6,103.2,19.39,,,
6090,05/25/23 08:27:25 PM,101.6,102.8,19.39,,,
6091,05/25/23 08:27:30 PM,101.7,103.2,19.39,,,
6092,05/25/23 08:27:35 PM,101.7,102.8,19.39,,,
6093,05/25/23 08:27:40 PM,101.7,103.2,19.39,,,
6094,05/25/23 08:27:45 PM,101.7,102.8,19.39,,,
6095,05/25/23 08:27:50 PM,101.7,103.2,19.39,,,
6096,05/25/23 08:27:55 PM,101.6,102.8,19.39,,,
6097,05/25/23 08:28:00 PM,101.7,103.2,19.38,,,
6098,05/25/23 08:28:05 PM,101.7,103.2,19.39,,,
6099,05/25/23 08:28:10 PM,101.7,103.2,19.38,,,
6100,05/25/23 08:28:15 PM,101.6,103.2,19.39,,,
6101,05/25/23 08:28:20 PM,101.7,103.2,19.39,,,
6102,05/25/23 08:28:25 PM,101.7,103.2,19.39,,,
6103,05/25/23 08:28:30 PM,101.7,103.2,19.39,,,
6104,05/25/23 08:28:35 PM,101.6,103.2,19.39,,,
6105,05/25/23 08:28:40 PM,101.6,103.2,19.39,,,
6106,05/25/23 08:28:45 PM,101.6,103.2,19.39,,,
6107,05/25/23 08:28:50 PM,101.6,103.2,19.39,,,
6108,05/25/23 08:28:55 PM,101.6,103.2,19.39,,,
6109,05/25/23 08:29:00 PM,101.6,102.8,19.39,,,
6110,05/25/23 08:29:05 PM,101.7,103.2,19.39,,,
6111,05/25/23 08:29:10 PM,101.7,103.2,19.38,,,
6112,05/25/23 08:29:15 PM,101.7,103.2,19.39,,,
6113,05/25/23 08:29:20 PM,101.7,103.2,19.39,,,
6114,05/25/23 08:29:25 PM,101.7,103.2,19.39,,,
6115,05/25/23 08:29:30 PM,101.6,102.8,19.39,,,
6116,05/25/23 08:29:35 PM,101.7,102.8,19.39,,,
6117,05/25/23 08:29:40 PM,101.7,103.2,19.39,,,
6118,05/25/23 08:29:45 PM,101.6,103.2,19.39,,,
6119,05/25/23 08:29:50 PM,101.6,103.2,19.39,,,
6120,05/25/23 08:29:55 PM,101.7,103.2,19.39,,,
6121,05/25/23 08:30:00 PM,101.6,103.2,19.39,,,
6122,05/25/23 08:30:05 PM,101.6,103.2,19.39,,,
6123,05/25/23 08:30:10 PM,101.7,103.2,19.38,,,
6124,05/25/23 08:30:15 PM,101.7,103.2,19.39,,,
6125,05/25/23 08:30:20 PM,101.7,103.2,19.38,,,
6126,05/25/23 08:30:25 PM,101.7,103.2,19.38,,,
6127,05/25/23 08:30:30 PM,101.6,103.2,19.39,,,
6128,05/25/23 08:30:35 PM,101.6,103.2,19.39,,,
6129,05/25/23 08:30:40 PM,101.6,103.2,19.39,,,
6130,05/25/23 08:30:45 PM,101.7,103.2,19.39,,,
6131,05/25/23 08:30:50 PM,101.7,103.2,19.39,,,
6132,05/25/23 08:30:55 PM,101.7,103.2,19.38,,,
6133,05/25/23 08:31:00 PM,101.7,103.2,19.39,,,
6134,05/25/23 08:31:05 PM,101.7,103.2,19.39,,,
6135,05/25/23 08:31:10 PM,101.7,103.2,19.39,,,
6136,05/25/23 08:31:15 PM,101.7,103.2,19.39,,,
6137,05/25/23 08:31:20 PM,101.6,103.2,19.39,,,
6138,05/25/23 08:31:25 PM,101.7,103.2,19.39,,,
6139,05/25/23 08:31:30 PM,101.7,103.2,19.39,,,
6140,05/25/23 08:31:35 PM,101.7,103.2,19.38,,,
6141,05/25/23 08:31:40 PM,101.7,103.2,19.38,,,
6142,05/25/23 08:31:45 PM,101.7,102.8,19.39,,,
6143,05/25/23 08:31:50 PM,101.7,103.2,19.39,,,
6144,05/25/23 08:31:55 PM,101.7,103.2,19.38,,,
6145,05/25/23 08:32:00 PM,101.7,102.8,19.39,,,
6146,05/25/23 08:32:05 PM,101.7,103.2,19.39,,,
6147,05/25/23 08:32:10 PM,101.7,102.8,19.39,,,
6148,05/25/23 08:32:15 PM,101.7,103.2,19.39,,,
6149,05/25/23 08:32:20 PM,101.7,103.2,19.38,,,
6150,05/25/23 08:32:25 PM,101.7,103.2,19.38,,,
6151,05/25/23 08:32:30 PM,101.6,102.8,19.39,,,
6152,05/25/23 08:32:35 PM,101.8,103.2,19.39,,,
6153,05/25/23 08:32:40 PM,101.7,102.8,19.38,,,
6154,05/25/23 08:32:45 PM,101.7,103.2,19.38,,,
6155,05/25/23 08:32:50 PM,101.7,103.2,19.39,,,
6156,05/25/23 08:32:55 PM,101.7,103.2,19.38,,,
6157,05/25/23 08:33:00 PM,101.7,103.2,19.38,,,
6158,05/25/23 08:33:05 PM,101.7,103.2,19.38,,,
6159,05/25/23 08:33:10 PM,101.7,103.2,19.38,,,
6160,05/25/23 08:33:15 PM,101.7,102.8,19.38,,,
6161,05/25/23 08:33:20 PM,101.7,102.8,19.38,,,
6162,05/25/23 08:33:25 PM,101.7,103.2,19.39,,,
6163,05/25/23 08:33:30 PM,101.7,103.2,19.38,,,
6164,05/25/23 08:33:35 PM,101.7,102.8,19.38,,,
6165,05/25/23 08:33:40 PM,101.7,103.2,19.38,,,
6166,05/25/23 08:33:45 PM,101.7,102.8,19.38,,,
6167,05/25/23 08:33:50 PM,101.7,103.2,19.39,,,
6168,05/25/23 08:33:55 PM,101.7,103.2,19.38,,,
6169,05/25/23 08:34:00 PM,101.7,103.2,19.38,,,
6170,05/25/23 08:34:05 PM,101.7,103.2,19.38,,,
6171,05/25/23 08:34:10 PM,101.7,103.2,19.38,,,
6172,05/25/23 08:34:15 PM,101.7,103.2,19.38,,,
6173,05/25/23 08:34:20 PM,101.7,103.2,19.38,,,
6174,05/25/23 08:34:25 PM,101.7,102.8,19.38,,,
6175,05/25/23 08:34:30 PM,101.7,103.2,19.37,,,
6176,05/25/23 08:34:35 PM,101.7,103.2,19.38,,,
6177,05/25/23 08:34:40 PM,101.7,103.2,19.38,,,
6178,05/25/23 08:34:45 PM,101.7,102.8,19.38,,,
6179,05/25/23 08:34:50 PM,101.7,103.2,19.39,,,
6180,05/25/23 08:34:55 PM,101.8,103.2,19.38,,,
6181,05/25/23 08:35:00 PM,101.7,103.2,19.38,,,
6182,05/25/23 08:35:05 PM,101.7,103.2,19.38,,,
6183,05/25/23 08:35:10 PM,101.7,103.2,19.38,,,
6184,05/25/23 08:35:15 PM,101.8,102.8,19.39,,,
6185,05/25/23 08:35:20 PM,101.7,103.2,19.38,,,
6186,05/25/23 08:35:25 PM,101.8,103.2,19.38,,,
6187,05/25/23 08:35:30 PM,101.7,103.2,19.38,,,
6188,05/25/23 08:35:35 PM,101.7,103.2,19.37,,,
6189,05/25/23 08:35:40 PM,101.7,102.8,19.38,,,
6190,05/25/23 08:35:45 PM,101.7,103.2,19.38,,,
6191,05/25/23 08:35:50 PM,101.7,103.2,19.38,,,
6192,05/25/23 08:35:55 PM,101.7,103.2,19.38,,,
6193,05/25/23 08:36:00 PM,101.7,103.2,19.38,,,
6194,05/25/23 08:36:05 PM,101.7,102.8,19.38,,,
6195,05/25/23 08:36:10 PM,101.7,103.2,19.38,,,
6196,05/25/23 08:36:15 PM,101.7,103.2,19.38,,,
6197,05/25/23 08:36:20 PM,101.7,102.8,19.38,,,
6198,05/25/23 08:36:25 PM,101.7,102.8,19.38,,,
6199,05/25/23 08:36:30 PM,101.7,103.2,19.38,,,
6200,05/25/23 08:36:35 PM,101.7,103.2,19.37,,,
6201,05/25/23 08:36:40 PM,101.7,103.2,19.38,,,
6202,05/25/23 08:36:45 PM,101.7,103.2,19.38,,,
6203,05/25/23 08:36:50 PM,101.7,103.2,19.38,,,
6204,05/25/23 08:36:55 PM,101.7,103.2,19.38,,,
6205,05/25/23 08:37:00 PM,101.7,103.2,19.38,,,
6206,05/25/23 08:37:05 PM,101.8,103.2,19.38,,,
6207,05/25/23 08:37:10 PM,101.7,103.2,19.38,,,
6208,05/25/23 08:37:15 PM,101.7,103.2,19.38,,,
6209,05/25/23 08:37:20 PM,101.7,103.2,19.37,,,
6210,05/25/23 08:37:25 PM,101.7,103.2,19.38,,,
6211,05/25/23 08:37:30 PM,101.7,103.2,19.37,,,
6212,05/25/23 08:37:35 PM,101.8,102.8,19.38,,,
6213,05/25/23 08:37:40 PM,101.8,103.2,19.38,,,
6214,05/25/23 08:37:45 PM,101.7,103.2,19.38,,,
6215,05/25/23 08:37:50 PM,101.7,103.2,19.37,,,
6216,05/25/23 08:37:55 PM,101.7,103.2,19.38,,,
6217,05/25/23 08:38:00 PM,101.7,103.2,19.37,,,
6218,05/25/23 08:38:05 PM,101.8,103.2,19.37,,,
6219,05/25/23 08:38:10 PM,101.7,103.2,19.37,,,
6220,05/25/23 08:38:15 PM,101.7,102.8,19.38,,,
6221,05/25/23 08:38:20 PM,101.7,103.2,19.38,,,
6222,05/25/23 08:38:25 PM,101.8,103.2,19.37,,,
6223,05/25/23 08:38:30 PM,101.7,103.2,19.38,,,
6224,05/25/23 08:38:35 PM,101.7,102.8,19.38,,,
6225,05/25/23 08:38:40 PM,101.8,103.2,19.38,,,
6226,05/25/23 08:38:45 PM,101.7,102.8,19.38,,,
6227,05/25/23 08:38:50 PM,101.7,102.8,19.38,,,
6228,05/25/23 08:38:55 PM,101.7,103.2,19.38,,,
6229,05/25/23 08:39:00 PM,101.7,103.2,19.37,,,
6230,05/25/23 08:39:05 PM,101.7,103.2,19.38,,,
6231,05/25/23 08:39:10 PM,101.8,103.2,19.38,,,
6232,05/25/23 08:39:15 PM,101.7,103.2,19.38,,,
6233,05/25/23 08:39:20 PM,101.7,103.2,19.38,,,
6234,05/25/23 08:39:25 PM,101.7,103.2,19.38,,,
6235,05/25/23 08:39:30 PM,101.7,103.2,19.37,,,
6236,05/25/23 08:39:35 PM,101.8,103.2,19.37,,,
6237,05/25/23 08:39:40 PM,101.7,103.2,19.38,,,
6238,05/25/23 08:39:45 PM,101.7,103.2,19.38,,,
6239,05/25/23 08:39:50 PM,101.7,103.2,19.38,,,
6240,05/25/23 08:39:55 PM,101.7,103.2,19.37,,,
6241,05/25/23 08:40:00 PM,101.7,103.2,19.38,,,
6242,05/25/23 08:40:05 PM,101.8,102.8,19.37,,,
6243,05/25/23 08:40:10 PM,101.7,103.2,19.38,,,
6244,05/25/23 08:40:15 PM,101.7,102.8,19.37,,,
6245,05/25/23 08:40:20 PM,101.7,102.8,19.37,,,
6246,05/25/23 08:40:25 PM,101.7,103.2,19.38,,,
6247,05/25/23 08:40:30 PM,101.8,102.8,19.37,,,
6248,05/25/23 08:40:35 PM,101.7,103.2,19.37,,,
6249,05/25/23 08:40:40 PM,101.7,103.2,19.37,,,
6250,05/25/23 08:40:45 PM,101.7,103.2,19.37,,,
6251,05/25/23 08:40:50 PM,101.7,103.2,19.38,,,
6252,05/25/23 08:40:55 PM,101.8,103.2,19.37,,,
6253,05/25/23 08:41:00 PM,101.7,103.2,19.37,,,
6254,05/25/23 08:41:05 PM,101.7,103.2,19.38,,,
6255,05/25/23 08:41:10 PM,101.7,103.2,19.37,,,
6256,05/25/23 08:41:15 PM,101.8,103.2,19.38,,,
6257,05/25/23 08:41:20 PM,101.7,103.2,19.37,,,
6258,05/25/23 08:41:25 PM,101.7,103.2,19.37,,,
6259,05/25/23 08:41:30 PM,101.7,103.2,19.37,,,
6260,05/25/23 08:41:35 PM,101.7,103.2,19.37,,,
6261,05/25/23 08:41:40 PM,101.7,103.2,19.37,,,
6262,05/25/23 08:41:45 PM,101.7,103.2,19.37,,,
6263,05/25/23 08:41:50 PM,101.7,103.2,19.37,,,
6264,05/25/23 08:41:55 PM,101.7,103.2,19.37,,,
6265,05/25/23 08:42:00 PM,101.8,103.2,19.38,,,
6266,05/25/23 08:42:05 PM,101.7,103.2,19.36,,,
6267,05/25/23 08:42:10 PM,101.7,103.2,19.37,,,
6268,05/25/23 08:42:15 PM,101.7,103.2,19.37,,,
6269,05/25/23 08:42:20 PM,101.7,103.2,19.37,,,
6270,05/25/23 08:42:25 PM,101.7,103.2,19.37,,,
6271,05/25/23 08:42:30 PM,101.7,103.2,19.37,,,
6272,05/25/23 08:42:35 PM,101.7,103.2,19.37,,,
6273,05/25/23 08:42:40 PM,101.7,103.2,19.37,,,
6274,05/25/23 08:42:45 PM,101.7,103.2,19.37,,,
6275,05/25/23 08:42:50 PM,101.7,103.2,19.37,,,
6276,05/25/23 08:42:55 PM,101.8,103.2,19.37,,,
6277,05/25/23 08:43:00 PM,101.7,103.2,19.37,,,
6278,05/25/23 08:43:05 PM,101.8,103.2,19.37,,,
6279,05/25/23 08:43:10 PM,101.7,103.2,19.37,,,
6280,05/25/23 08:43:15 PM,101.7,103.2,19.37,,,
6281,05/25/23 08:43:20 PM,101.7,103.2,19.37,,,
6282,05/25/23 08:43:25 PM,101.7,103.2,19.37,,,
6283,05/25/23 08:43:30 PM,101.7,103.2,19.37,,,
6284,05/25/23 08:43:35 PM,101.7,103.2,19.37,,,
6285,05/25/23 08:43:40 PM,101.7,103.2,19.37,,,
6286,05/25/23 08:43:45 PM,101.7,103.2,19.37,,,
6287,05/25/23 08:43:50 PM,101.7,103.2,19.37,,,
6288,05/25/23 08:43:55 PM,101.8,103.2,19.37,,,
6289,05/25/23 08:44:00 PM,101.7,103.2,19.37,,,
6290,05/25/23 08:44:05 PM,101.8,103.2,19.37,,,
6291,05/25/23 08:44:10 PM,101.7,103.2,19.37,,,
6292,05/25/23 08:44:15 PM,101.8,103.2,19.37,,,
6293,05/25/23 08:44:20 PM,101.7,103.2,19.37,,,
6294,05/25/23 08:44:25 PM,101.7,103.2,19.36,,,
6295,05/25/23 08:44:30 PM,101.7,103.2,19.37,,,
6296,05/25/23 08:44:35 PM,101.7,103.2,19.37,,,
6297,05/25/23 08:44:40 PM,101.7,103.2,19.36,,,
6298,05/25/23 08:44:45 PM,101.7,103.2,19.36,,,
6299,05/25/23 08:44:50 PM,101.7,102.8,19.37,,,
6300,05/25/23 08:44:55 PM,101.7,103.2,19.36,,,
6301,05/25/23 08:45:00 PM,101.8,103.2,19.36,,,
6302,05/25/23 08:45:05 PM,101.7,103.2,19.37,,,
6303,05/25/23 08:45:10 PM,101.7,103.2,19.36,,,
6304,05/25/23 08:45:15 PM,101.8,103.2,19.36,,,
6305,05/25/23 08:45:20 PM,101.7,103.2,19.36,,,
6306,05/25/23 08:45:25 PM,101.8,103.2,19.36,,,
6307,05/25/23 08:45:30 PM,101.7,102.8,19.37,,,
6308,05/25/23 08:45:35 PM,101.7,103.2,19.36,,,
6309,05/25/23 08:45:40 PM,101.7,103.2,19.37,,,
6310,05/25/23 08:45:45 PM,101.8,103.2,19.37,,,
6311,05/25/23 08:45:50 PM,101.8,103.2,19.36,,,
6312,05/25/23 08:45:55 PM,101.7,103.2,19.37,,,
6313,05/25/23 08:46:00 PM,101.7,103.2,19.36,,,
6314,05/25/23 08:46:05 PM,101.8,103.2,19.36,,,
6315,05/25/23 08:46:10 PM,101.7,103.2,19.37,,,
6316,05/25/23 08:46:15 PM,101.7,103.2,19.36,,,
6317,05/25/23 08:46:20 PM,101.7,103.2,19.36,,,
6318,05/25/23 08:46:25 PM,101.8,103.2,19.37,,,
6319,05/25/23 08:46:30 PM,101.8,103.2,19.36,,,
6320,05/25/23 08:46:35 PM,101.8,103.2,19.36,,,
6321,05/25/23 08:46:40 PM,101.7,103.2,19.36,,,
6322,05/25/23 08:46:45 PM,101.7,103.2,19.36,,,
6323,05/25/23 08:46:50 PM,101.8,103.2,19.36,,,
6324,05/25/23 08:46:55 PM,101.8,103.2,19.36,,,
6325,05/25/23 08:47:00 PM,101.8,103.2,19.36,,,
6326,05/25/23 08:47:05 PM,101.7,102.8,19.36,,,
6327,05/25/23 08:47:10 PM,101.7,103.2,19.36,,,
6328,05/25/23 08:47:15 PM,101.7,103.2,19.37,,,
6329,05/25/23 08:47:20 PM,101.7,103.2,19.36,,,
6330,05/25/23 08:47:25 PM,101.7,103.2,19.37,,,
6331,05/25/23 08:47:30 PM,101.7,102.8,19.36,,,
6332,05/25/23 08:47:35 PM,101.8,103.2,19.36,,,
6333,05/25/23 08:47:40 PM,101.7,103.2,19.36,,,
6334,05/25/23 08:47:45 PM,101.7,103.2,19.36,,,
6335,05/25/23 08:47:50 PM,101.7,103.2,19.36,,,
6336,05/25/23 08:47:55 PM,101.7,103.2,19.36,,,
6337,05/25/23 08:48:00 PM,101.7,103.2,19.36,,,
6338,05/25/23 08:48:05 PM,101.7,103.2,19.36,,,
6339,05/25/23 08:48:10 PM,101.7,103.2,19.36,,,
6340,05/25/23 08:48:15 PM,101.8,103.2,19.36,,,
6341,05/25/23 08:48:20 PM,101.7,103.2,19.36,,,
6342,05/25/23 08:48:25 PM,101.7,102.8,19.36,,,
6343,05/25/23 08:48:30 PM,101.7,103.2,19.36,,,
6344,05/25/23 08:48:35 PM,101.7,103.2,19.36,,,
6345,05/25/23 08:48:40 PM,101.7,103.2,19.36,,,
6346,05/25/23 08:48:45 PM,101.8,103.2,19.36,,,
6347,05/25/23 08:48:50 PM,101.7,103.2,19.36,,,
6348,05/25/23 08:48:55 PM,101.7,103.2,19.36,,,
6349,05/25/23 08:49:00 PM,101.7,103.2,19.36,,,
6350,05/25/23 08:49:05 PM,101.7,103.2,19.36,,,
6351,05/25/23 08:49:10 PM,101.7,103.2,19.36,,,
6352,05/25/23 08:49:15 PM,101.7,103.2,19.36,,,
6353,05/25/23 08:49:20 PM,101.7,103.2,19.36,,,
6354,05/25/23 08:49:25 PM,101.7,103.2,19.36,,,
6355,05/25/23 08:49:30 PM,101.7,103.2,19.36,,,
6356,05/25/23 08:49:35 PM,101.7,103.2,19.34,,,
6357,05/25/23 08:49:40 PM,101.7,103.2,19.34,,,
6358,05/25/23 08:49:45 PM,101.8,103.2,19.36,,,
6359,05/25/23 08:49:50 PM,101.7,103.2,19.36,,,
6360,05/25/23 08:49:55 PM,101.7,103.2,19.36,,,
6361,05/25/23 08:50:00 PM,101.8,103.2,19.36,,,
6362,05/25/23 08:50:05 PM,101.7,103.2,19.36,,,
6363,05/25/23 08:50:10 PM,101.8,103.2,19.34,,,
6364,05/25/23 08:50:15 PM,101.8,103.2,19.36,,,
6365,05/25/23 08:50:20 PM,101.8,103.2,19.34,,,
6366,05/25/23 08:50:25 PM,101.7,103.2,19.34,,,
6367,05/25/23 08:50:30 PM,101.7,103.2,19.36,,,
6368,05/25/23 08:50:35 PM,101.7,103.2,19.34,,,
6369,05/25/23 08:50:40 PM,101.7,103.2,19.36,,,
6370,05/25/23 08:50:45 PM,101.7,103.2,19.34,,,
6371,05/25/23 08:50:50 PM,101.7,103.2,19.36,,,
6372,05/25/23 08:50:55 PM,101.7,103.2,19.36,,,
6373,05/25/23 08:51:00 PM,101.7,103.2,19.36,,,
6374,05/25/23 08:51:05 PM,101.8,102.8,19.34,,,
6375,05/25/23 08:51:10 PM,101.8,103.2,19.34,,,
6376,05/25/23 08:51:15 PM,101.7,103.2,19.36,,,
6377,05/25/23 08:51:20 PM,101.7,103.2,19.34,,,
6378,05/25/23 08:51:25 PM,101.7,103.2,19.34,,,
6379,05/25/23 08:51:30 PM,101.7,103.2,19.34,,,
6380,05/25/23 08:51:35 PM,101.7,103.2,19.36,,,
6381,05/25/23 08:51:40 PM,101.7,103.2,19.34,,,
6382,05/25/23 08:51:45 PM,101.7,103.2,19.36,,,
6383,05/25/23 08:51:50 PM,101.7,103.2,19.34,,,
6384,05/25/23 08:51:55 PM,101.8,103.2,19.36,,,
6385,05/25/23 08:52:00 PM,101.7,103.2,19.34,,,
6386,05/25/23 08:52:05 PM,101.8,102.8,19.34,,,
6387,05/25/23 08:52:10 PM,101.7,103.2,19.34,,,
6388,05/25/23 08:52:15 PM,101.7,103.2,19.34,,,
6389,05/25/23 08:52:20 PM,101.7,103.2,19.34,,,
6390,05/25/23 08:52:25 PM,101.8,103.2,19.34,,,
6391,05/25/23 08:52:30 PM,101.7,103.2,19.34,,,
6392,05/25/23 08:52:35 PM,101.8,103.2,19.36,,,
6393,05/25/23 08:52:40 PM,101.8,103.2,19.34,,,
6394,05/25/23 08:52:45 PM,101.7,103.2,19.34,,,
6395,05/25/23 08:52:50 PM,101.7,103.2,19.34,,,
6396,05/25/23 08:52:55 PM,101.8,103.2,19.34,,,
6397,05/25/23 08:53:00 PM,101.8,103.2,19.34,,,
6398,05/25/23 08:53:05 PM,101.8,103.2,19.36,,,
6399,05/25/23 08:53:10 PM,101.7,103.2,19.34,,,
6400,05/25/23 08:53:15 PM,101.7,102.8,19.34,,,
6401,05/25/23 08:53:20 PM,101.8,103.2,19.34,,,
6402,05/25/23 08:53:25 PM,101.8,103.2,19.36,,,
6403,05/25/23 08:53:30 PM,101.8,103.2,19.34,,,
6404,05/25/23 08:53:35 PM,101.8,103.2,19.36,,,
6405,05/25/23 08:53:40 PM,101.7,103.2,19.34,,,
6406,05/25/23 08:53:45 PM,101.8,103.2,19.34,,,
6407,05/25/23 08:53:50 PM,101.7,103.2,19.36,,,
6408,05/25/23 08:53:55 PM,101.7,103.2,19.34,,,
6409,05/25/23 08:54:00 PM,101.7,103.2,19.34,,,
6410,05/25/23 08:54:05 PM,101.7,103.2,19.34,,,
6411,05/25/23 08:54:10 PM,101.8,103.2,19.34,,,
6412,05/25/23 08:54:15 PM,101.7,103.2,19.34,,,
6413,05/25/23 08:54:20 PM,101.8,102.8,19.34,,,
6414,05/25/23 08:54:25 PM,101.8,103.2,19.34,,,
6415,05/25/23 08:54:30 PM,101.7,103.2,19.34,,,
6416,05/25/23 08:54:35 PM,101.7,103.2,19.34,,,
6417,05/25/23 08:54:40 PM,101.7,103.2,19.34,,,
6418,05/25/23 08:54:45 PM,101.8,103.2,19.34,,,
6419,05/25/23 08:54:50 PM,101.7,103.2,19.34,,,
6420,05/25/23 08:54:55 PM,101.7,103.2,19.34,,,
6421,05/25/23 08:55:00 PM,101.8,103.2,19.34,,,
6422,05/25/23 08:55:05 PM,101.8,102.8,19.34,,,
6423,05/25/23 08:55:10 PM,101.7,103.2,19.34,,,
6424,05/25/23 08:55:15 PM,101.7,103.2,19.34,,,
6425,05/25/23 08:55:20 PM,101.8,103.2,19.34,,,
6426,05/25/23 08:55:25 PM,101.7,103.2,19.33,,,
6427,05/25/23 08:55:30 PM,101.8,103.2,19.34,,,
6428,05/25/23 08:55:35 PM,101.7,103.2,19.33,,,
6429,05/25/23 08:55:40 PM,101.7,102.8,19.34,,,
6430,05/25/23 08:55:45 PM,101.7,102.8,19.34,,,
6431,05/25/23 08:55:50 PM,101.7,103.2,19.33,,,
6432,05/25/23 08:55:55 PM,101.8,103.2,19.33,,,
6433,05/25/23 08:56:00 PM,101.7,103.2,19.34,,,
6434,05/25/23 08:56:05 PM,101.7,103.2,19.33,,,
6435,05/25/23 08:56:10 PM,101.8,103.2,19.33,,,
6436,05/25/23 08:56:15 PM,101.8,103.2,19.34,,,
6437,05/25/23 08:56:20 PM,101.8,103.2,19.34,,,
6438,05/25/23 08:56:25 PM,101.8,103.2,19.34,,,
6439,05/25/23 08:56:30 PM,101.7,103.2,19.33,,,
6440,05/25/23 08:56:35 PM,101.7,103.2,19.33,,,
6441,05/25/23 08:56:40 PM,101.8,103.2,19.34,,,
6442,05/25/23 08:56:45 PM,101.8,103.2,19.34,,,
6443,05/25/23 08:56:50 PM,101.7,103.2,19.33,,,
6444,05/25/23 08:56:55 PM,101.8,103.2,19.34,,,
6445,05/25/23 08:57:00 PM,101.8,102.8,19.34,,,
6446,05/25/23 08:57:05 PM,101.8,103.2,19.34,,,
6447,05/25/23 08:57:10 PM,101.8,102.8,19.34,,,
6448,05/25/23 08:57:15 PM,101.8,103.2,19.33,,,
6449,05/25/23 08:57:20 PM,101.8,103.2,19.34,,,
6450,05/25/23 08:57:25 PM,101.8,103.2,19.33,,,
6451,05/25/23 08:57:30 PM,101.7,103.2,19.33,,,
6452,05/25/23 08:57:35 PM,101.7,103.2,19.34,,,
6453,05/25/23 08:57:40 PM,101.8,103.2,19.33,,,
6454,05/25/23 08:57:45 PM,101.8,103.2,19.34,,,
6455,05/25/23 08:57:50 PM,101.7,103.2,19.34,,,
6456,05/25/23 08:57:55 PM,101.7,102.8,19.34,,,
6457,05/25/23 08:58:00 PM,101.8,103.2,19.33,,,
6458,05/25/23 08:58:05 PM,101.7,103.2,19.34,,,
6459,05/25/23 08:58:10 PM,101.8,103.2,19.34,,,
6460,05/25/23 08:58:15 PM,101.8,103.2,19.33,,,
6461,05/25/23 08:58:20 PM,101.7,103.2,19.34,,,
