"Plot Title: mgas_station_1"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 10395024, SEN S/N: 10395024)","Full Range, μS/cm (LGR S/N: 10395024, SEN S/N: 10395024)","Temp, °C (LGR S/N: 10395024, SEN S/N: 10395024)","Coupler Detached (LGR S/N: 10395024)","End Of File (LGR S/N: 10395024)"
5253,05/25/23 07:17:40 PM,130.5,133.3,19.20,,
5254,05/25/23 07:17:45 PM,130.5,133.3,19.21,,
5255,05/25/23 07:17:50 PM,130.5,133.3,19.21,,
5256,05/25/23 07:17:55 PM,130.5,133.3,19.20,,
5257,05/25/23 07:18:00 PM,130.6,133.7,19.20,,
5258,05/25/23 07:18:05 PM,130.5,133.7,19.21,,
5259,05/25/23 07:18:10 PM,130.5,133.3,19.21,,
5260,05/25/23 07:18:15 PM,130.5,133.3,19.21,,
5261,05/25/23 07:18:20 PM,130.5,133.3,19.21,,
5262,05/25/23 07:18:25 PM,130.6,133.3,19.21,,
5263,05/25/23 07:18:30 PM,130.5,133.3,19.21,,
5264,05/25/23 07:18:35 PM,130.6,133.3,19.21,,
5265,05/25/23 07:18:40 PM,130.5,133.7,19.21,,
5266,05/25/23 07:18:45 PM,130.5,133.3,19.21,,
5267,05/25/23 07:18:50 PM,130.6,133.3,19.20,,
5268,05/25/23 07:18:55 PM,130.5,133.3,19.21,,
5269,05/25/23 07:19:00 PM,130.5,133.3,19.21,,
5270,05/25/23 07:19:05 PM,130.5,133.3,19.21,,
5271,05/25/23 07:19:10 PM,130.5,133.3,19.20,,
5272,05/25/23 07:19:15 PM,130.5,133.3,19.21,,
5273,05/25/23 07:19:20 PM,130.5,133.3,19.21,,
5274,05/25/23 07:19:25 PM,130.6,133.3,19.20,,
5275,05/25/23 07:19:30 PM,130.5,133.3,19.20,,
5276,05/25/23 07:19:35 PM,130.5,133.3,19.20,,
5277,05/25/23 07:19:40 PM,130.5,133.7,19.20,,
5278,05/25/23 07:19:45 PM,130.6,133.3,19.21,,
5279,05/25/23 07:19:50 PM,130.5,133.7,19.20,,
5280,05/25/23 07:19:55 PM,130.6,133.7,19.20,,
5281,05/25/23 07:20:00 PM,130.5,133.3,19.20,,
5282,05/25/23 07:20:05 PM,130.5,133.7,19.21,,
5283,05/25/23 07:20:10 PM,130.5,133.3,19.20,,
5284,05/25/23 07:20:15 PM,130.5,133.3,19.20,,
5285,05/25/23 07:20:20 PM,130.6,133.3,19.20,,
5286,05/25/23 07:20:25 PM,130.5,133.3,19.21,,
5287,05/25/23 07:20:30 PM,130.6,133.3,19.21,,
5288,05/25/23 07:20:35 PM,130.6,133.3,19.20,,
5289,05/25/23 07:20:40 PM,130.6,133.3,19.21,,
5290,05/25/23 07:20:45 PM,130.6,133.3,19.20,,
5291,05/25/23 07:20:50 PM,130.6,133.3,19.20,,
5292,05/25/23 07:20:55 PM,130.6,133.3,19.21,,
5293,05/25/23 07:21:00 PM,130.6,133.3,19.20,,
5294,05/25/23 07:21:05 PM,130.6,133.3,19.21,,
5295,05/25/23 07:21:10 PM,130.5,133.3,19.21,,
5296,05/25/23 07:21:15 PM,130.6,133.3,19.20,,
5297,05/25/23 07:21:20 PM,130.6,133.7,19.20,,
5298,05/25/23 07:21:25 PM,130.6,133.3,19.21,,
5299,05/25/23 07:21:30 PM,130.5,133.3,19.21,,
5300,05/25/23 07:21:35 PM,130.5,133.3,19.21,,
5301,05/25/23 07:21:40 PM,130.6,133.7,19.21,,
5302,05/25/23 07:21:45 PM,130.6,133.3,19.21,,
5303,05/25/23 07:21:50 PM,130.6,133.3,19.21,,
5304,05/25/23 07:21:55 PM,130.6,133.3,19.21,,
5305,05/25/23 07:22:00 PM,130.5,133.3,19.20,,
5306,05/25/23 07:22:05 PM,130.6,133.3,19.21,,
5307,05/25/23 07:22:10 PM,130.6,133.7,19.20,,
5308,05/25/23 07:22:15 PM,130.6,133.3,19.21,,
5309,05/25/23 07:22:20 PM,130.6,133.3,19.21,,
5310,05/25/23 07:22:25 PM,130.5,133.7,19.20,,
5311,05/25/23 07:22:30 PM,130.6,133.3,19.21,,
5312,05/25/23 07:22:35 PM,130.6,133.3,19.21,,
5313,05/25/23 07:22:40 PM,130.6,133.3,19.21,,
5314,05/25/23 07:22:45 PM,130.6,133.7,19.21,,
5315,05/25/23 07:22:50 PM,130.6,133.3,19.21,,
5316,05/25/23 07:22:55 PM,130.6,133.3,19.21,,
5317,05/25/23 07:23:00 PM,130.6,133.7,19.20,,
5318,05/25/23 07:23:05 PM,130.6,133.3,19.20,,
5319,05/25/23 07:23:10 PM,130.6,133.3,19.20,,
5320,05/25/23 07:23:15 PM,130.6,133.3,19.21,,
5321,05/25/23 07:23:20 PM,130.6,133.3,19.20,,
5322,05/25/23 07:23:25 PM,130.7,133.3,19.20,,
5323,05/25/23 07:23:30 PM,130.6,133.7,19.21,,
5324,05/25/23 07:23:35 PM,130.6,133.7,19.21,,
5325,05/25/23 07:23:40 PM,130.6,133.3,19.20,,
5326,05/25/23 07:23:45 PM,130.6,133.7,19.20,,
5327,05/25/23 07:23:50 PM,130.6,133.3,19.20,,
5328,05/25/23 07:23:55 PM,130.6,133.3,19.21,,
5329,05/25/23 07:24:00 PM,130.5,133.3,19.20,,
5330,05/25/23 07:24:05 PM,130.6,133.3,19.20,,
5331,05/25/23 07:24:10 PM,130.5,133.3,19.21,,
5332,05/25/23 07:24:15 PM,130.5,133.3,19.20,,
5333,05/25/23 07:24:20 PM,130.6,133.7,19.21,,
5334,05/25/23 07:24:25 PM,130.6,133.7,19.20,,
5335,05/25/23 07:24:30 PM,130.6,133.7,19.20,,
5336,05/25/23 07:24:35 PM,130.6,133.7,19.20,,
5337,05/25/23 07:24:40 PM,130.5,133.7,19.21,,
5338,05/25/23 07:24:45 PM,130.6,133.3,19.20,,
5339,05/25/23 07:24:50 PM,130.6,133.3,19.21,,
5340,05/25/23 07:24:55 PM,130.5,133.7,19.20,,
5341,05/25/23 07:25:00 PM,130.5,133.7,19.20,,
5342,05/25/23 07:25:05 PM,130.6,133.3,19.21,,
5343,05/25/23 07:25:10 PM,130.6,133.3,19.20,,
5344,05/25/23 07:25:15 PM,130.5,133.3,19.20,,
5345,05/25/23 07:25:20 PM,130.7,133.7,19.21,,
5346,05/25/23 07:25:25 PM,130.6,133.7,19.20,,
5347,05/25/23 07:25:30 PM,130.6,133.7,19.21,,
5348,05/25/23 07:25:35 PM,130.6,133.7,19.20,,
5349,05/25/23 07:25:40 PM,130.6,133.3,19.20,,
5350,05/25/23 07:25:45 PM,130.6,133.7,19.20,,
5351,05/25/23 07:25:50 PM,130.6,133.3,19.20,,
5352,05/25/23 07:25:55 PM,130.7,133.7,19.21,,
5353,05/25/23 07:26:00 PM,130.7,133.7,19.21,,
5354,05/25/23 07:26:05 PM,130.6,133.3,19.21,,
5355,05/25/23 07:26:10 PM,130.7,133.7,19.20,,
5356,05/25/23 07:26:15 PM,130.6,133.3,19.21,,
5357,05/25/23 07:26:20 PM,130.6,133.7,19.21,,
5358,05/25/23 07:26:25 PM,130.6,133.3,19.20,,
5359,05/25/23 07:26:30 PM,130.6,133.3,19.20,,
5360,05/25/23 07:26:35 PM,130.6,133.7,19.20,,
5361,05/25/23 07:26:40 PM,130.6,133.7,19.21,,
5362,05/25/23 07:26:45 PM,130.6,133.7,19.20,,
5363,05/25/23 07:26:50 PM,130.6,133.3,19.20,,
5364,05/25/23 07:26:55 PM,130.6,133.7,19.21,,
5365,05/25/23 07:27:00 PM,130.6,133.7,19.21,,
5366,05/25/23 07:27:05 PM,130.7,133.7,19.20,,
5367,05/25/23 07:27:10 PM,130.7,133.7,19.21,,
5368,05/25/23 07:27:15 PM,130.6,133.3,19.21,,
5369,05/25/23 07:27:20 PM,130.6,133.3,19.21,,
5370,05/25/23 07:27:25 PM,130.6,133.3,19.21,,
5371,05/25/23 07:27:30 PM,130.6,133.3,19.21,,
5372,05/25/23 07:27:35 PM,130.7,133.7,19.21,,
5373,05/25/23 07:27:40 PM,130.6,133.3,19.20,,
5374,05/25/23 07:27:45 PM,130.6,133.7,19.21,,
5375,05/25/23 07:27:50 PM,130.7,133.7,19.21,,
5376,05/25/23 07:27:55 PM,130.7,133.7,19.20,,
5377,05/25/23 07:28:00 PM,130.6,133.7,19.21,,
5378,05/25/23 07:28:05 PM,130.6,133.3,19.21,,
5379,05/25/23 07:28:10 PM,130.6,133.7,19.21,,
5380,05/25/23 07:28:15 PM,130.7,133.7,19.20,,
5381,05/25/23 07:28:20 PM,130.6,133.3,19.21,,
5382,05/25/23 07:28:25 PM,130.7,133.3,19.20,,
5383,05/25/23 07:28:30 PM,130.6,133.3,19.20,,
5384,05/25/23 07:28:35 PM,130.6,133.7,19.21,,
5385,05/25/23 07:28:40 PM,130.7,133.7,19.20,,
5386,05/25/23 07:28:45 PM,130.7,133.3,19.21,,
5387,05/25/23 07:28:50 PM,130.6,133.3,19.21,,
5388,05/25/23 07:28:55 PM,130.7,133.3,19.20,,
5389,05/25/23 07:29:00 PM,130.7,133.7,19.20,,
5390,05/25/23 07:29:05 PM,130.6,133.7,19.21,,
5391,05/25/23 07:29:10 PM,130.7,133.7,19.21,,
5392,05/25/23 07:29:15 PM,130.6,133.3,19.20,,
5393,05/25/23 07:29:20 PM,130.6,133.3,19.21,,
5394,05/25/23 07:29:25 PM,130.6,133.7,19.21,,
5395,05/25/23 07:29:30 PM,130.7,133.3,19.20,,
5396,05/25/23 07:29:35 PM,130.6,133.3,19.21,,
5397,05/25/23 07:29:40 PM,130.6,133.7,19.21,,
5398,05/25/23 07:29:45 PM,130.7,133.3,19.20,,
5399,05/25/23 07:29:50 PM,130.6,133.7,19.21,,
5400,05/25/23 07:29:55 PM,130.7,133.7,19.20,,
5401,05/25/23 07:30:00 PM,130.6,133.3,19.20,,
5402,05/25/23 07:30:05 PM,130.6,133.7,19.21,,
5403,05/25/23 07:30:10 PM,130.7,133.7,19.21,,
5404,05/25/23 07:30:15 PM,130.6,133.7,19.20,,
5405,05/25/23 07:30:20 PM,130.6,133.3,19.20,,
5406,05/25/23 07:30:25 PM,130.6,133.3,19.21,,
5407,05/25/23 07:30:30 PM,130.7,133.7,19.20,,
5408,05/25/23 07:30:35 PM,130.6,133.7,19.20,,
5409,05/25/23 07:30:40 PM,130.7,133.3,19.20,,
5410,05/25/23 07:30:45 PM,130.6,133.3,19.21,,
5411,05/25/23 07:30:50 PM,130.7,133.3,19.21,,
5412,05/25/23 07:30:55 PM,130.7,133.3,19.20,,
5413,05/25/23 07:31:00 PM,130.7,133.7,19.20,,
5414,05/25/23 07:31:05 PM,130.7,133.7,19.20,,
5415,05/25/23 07:31:10 PM,130.7,133.7,19.20,,
5416,05/25/23 07:31:15 PM,130.7,133.7,19.20,,
5417,05/25/23 07:31:20 PM,130.6,133.7,19.20,,
5418,05/25/23 07:31:25 PM,130.7,133.7,19.20,,
5419,05/25/23 07:31:30 PM,130.7,133.7,19.20,,
5420,05/25/23 07:31:35 PM,130.7,133.7,19.21,,
5421,05/25/23 07:31:40 PM,130.6,133.7,19.20,,
5422,05/25/23 07:31:45 PM,130.6,133.7,19.20,,
5423,05/25/23 07:31:50 PM,130.7,133.7,19.20,,
5424,05/25/23 07:31:55 PM,130.6,133.7,19.20,,
5425,05/25/23 07:32:00 PM,130.6,133.7,19.20,,
5426,05/25/23 07:32:05 PM,130.7,133.7,19.21,,
5427,05/25/23 07:32:10 PM,130.6,133.7,19.20,,
5428,05/25/23 07:32:15 PM,130.7,133.3,19.20,,
5429,05/25/23 07:32:20 PM,130.7,133.3,19.20,,
5430,05/25/23 07:32:25 PM,130.7,133.7,19.20,,
5431,05/25/23 07:32:30 PM,130.7,133.3,19.20,,
5432,05/25/23 07:32:35 PM,130.7,133.7,19.20,,
5433,05/25/23 07:32:40 PM,130.7,133.7,19.20,,
5434,05/25/23 07:32:45 PM,130.6,133.7,19.20,,
5435,05/25/23 07:32:50 PM,130.6,133.7,19.20,,
5436,05/25/23 07:32:55 PM,130.7,133.3,19.20,,
5437,05/25/23 07:33:00 PM,130.7,133.7,19.20,,
5438,05/25/23 07:33:05 PM,130.7,133.7,19.20,,
5439,05/25/23 07:33:10 PM,130.6,133.7,19.20,,
5440,05/25/23 07:33:15 PM,130.7,133.7,19.20,,
5441,05/25/23 07:33:20 PM,130.7,133.7,19.20,,
5442,05/25/23 07:33:25 PM,130.7,133.7,19.20,,
5443,05/25/23 07:33:30 PM,130.7,133.7,19.20,,
5444,05/25/23 07:33:35 PM,130.7,133.3,19.20,,
5445,05/25/23 07:33:40 PM,130.7,133.7,19.20,,
5446,05/25/23 07:33:45 PM,130.7,133.7,19.20,,
5447,05/25/23 07:33:50 PM,130.7,133.3,19.20,,
5448,05/25/23 07:33:55 PM,130.7,133.7,19.21,,
5449,05/25/23 07:34:00 PM,130.7,133.7,19.20,,
5450,05/25/23 07:34:05 PM,130.7,133.3,19.20,,
5451,05/25/23 07:34:10 PM,130.7,133.7,19.20,,
5452,05/25/23 07:34:15 PM,130.7,133.7,19.21,,
5453,05/25/23 07:34:20 PM,130.7,133.3,19.20,,
5454,05/25/23 07:34:25 PM,130.7,133.7,19.20,,
5455,05/25/23 07:34:30 PM,130.6,133.7,19.20,,
5456,05/25/23 07:34:35 PM,130.7,133.7,19.20,,
5457,05/25/23 07:34:40 PM,130.7,133.7,19.20,,
5458,05/25/23 07:34:45 PM,130.6,133.7,19.20,,
5459,05/25/23 07:34:50 PM,130.6,133.7,19.20,,
5460,05/25/23 07:34:55 PM,130.7,133.7,19.20,,
5461,05/25/23 07:35:00 PM,130.7,133.3,19.20,,
5462,05/25/23 07:35:05 PM,130.7,133.7,19.20,,
5463,05/25/23 07:35:10 PM,130.7,133.7,19.20,,
5464,05/25/23 07:35:15 PM,130.7,133.3,19.20,,
5465,05/25/23 07:35:20 PM,130.7,133.7,19.20,,
5466,05/25/23 07:35:25 PM,130.7,133.3,19.20,,
5467,05/25/23 07:35:30 PM,130.7,133.7,19.21,,
5468,05/25/23 07:35:35 PM,130.7,133.3,19.20,,
5469,05/25/23 07:35:40 PM,130.7,133.3,19.20,,
5470,05/25/23 07:35:45 PM,130.7,133.7,19.20,,
5471,05/25/23 07:35:50 PM,130.7,133.7,19.20,,
5472,05/25/23 07:35:55 PM,130.7,133.7,19.20,,
5473,05/25/23 07:36:00 PM,130.7,133.7,19.20,,
5474,05/25/23 07:36:05 PM,130.7,133.7,19.20,,
5475,05/25/23 07:36:10 PM,130.7,133.3,19.20,,
5476,05/25/23 07:36:15 PM,130.7,133.3,19.20,,
5477,05/25/23 07:36:20 PM,130.7,133.7,19.20,,
5478,05/25/23 07:36:25 PM,130.7,133.7,19.20,,
5479,05/25/23 07:36:30 PM,130.7,133.3,19.20,,
5480,05/25/23 07:36:35 PM,130.7,133.7,19.20,,
5481,05/25/23 07:36:40 PM,130.7,133.7,19.20,,
5482,05/25/23 07:36:45 PM,130.7,133.7,19.20,,
5483,05/25/23 07:36:50 PM,130.7,133.7,19.19,,
5484,05/25/23 07:36:55 PM,130.7,133.7,19.20,,
5485,05/25/23 07:37:00 PM,130.7,133.7,19.20,,
5486,05/25/23 07:37:05 PM,130.7,133.7,19.20,,
5487,05/25/23 07:37:10 PM,130.7,133.7,19.20,,
5488,05/25/23 07:37:15 PM,130.7,133.7,19.20,,
5489,05/25/23 07:37:20 PM,130.7,133.3,19.20,,
5490,05/25/23 07:37:25 PM,130.7,133.7,19.20,,
5491,05/25/23 07:37:30 PM,130.7,133.7,19.20,,
5492,05/25/23 07:37:35 PM,130.7,133.7,19.20,,
5493,05/25/23 07:37:40 PM,130.7,133.7,19.20,,
5494,05/25/23 07:37:45 PM,130.7,133.7,19.20,,
5495,05/25/23 07:37:50 PM,130.7,133.7,19.20,,
5496,05/25/23 07:37:55 PM,130.7,133.7,19.19,,
5497,05/25/23 07:38:00 PM,130.7,133.7,19.19,,
5498,05/25/23 07:38:05 PM,130.7,133.3,19.20,,
5499,05/25/23 07:38:10 PM,130.7,133.3,19.20,,
5500,05/25/23 07:38:15 PM,130.7,133.3,19.20,,
5501,05/25/23 07:38:20 PM,130.7,133.7,19.20,,
5502,05/25/23 07:38:25 PM,130.7,133.7,19.20,,
5503,05/25/23 07:38:30 PM,130.7,133.7,19.20,,
5504,05/25/23 07:38:35 PM,130.7,133.7,19.20,,
5505,05/25/23 07:38:40 PM,130.7,133.7,19.20,,
5506,05/25/23 07:38:45 PM,130.7,133.7,19.20,,
5507,05/25/23 07:38:50 PM,130.7,133.7,19.20,,
5508,05/25/23 07:38:55 PM,130.7,133.7,19.20,,
5509,05/25/23 07:39:00 PM,130.7,133.7,19.20,,
5510,05/25/23 07:39:05 PM,130.7,133.7,19.20,,
5511,05/25/23 07:39:10 PM,130.7,133.3,19.20,,
5512,05/25/23 07:39:15 PM,130.7,133.7,19.20,,
5513,05/25/23 07:39:20 PM,130.7,133.7,19.20,,
5514,05/25/23 07:39:25 PM,130.7,133.7,19.20,,
5515,05/25/23 07:39:30 PM,130.7,133.3,19.19,,
5516,05/25/23 07:39:35 PM,130.7,133.7,19.20,,
5517,05/25/23 07:39:40 PM,130.7,133.7,19.20,,
5518,05/25/23 07:39:45 PM,130.7,133.7,19.20,,
5519,05/25/23 07:39:50 PM,130.7,133.7,19.20,,
5520,05/25/23 07:39:55 PM,130.7,133.7,19.20,,
5521,05/25/23 07:40:00 PM,130.7,133.7,19.20,,
5522,05/25/23 07:40:05 PM,130.7,133.7,19.20,,
5523,05/25/23 07:40:10 PM,130.7,133.7,19.20,,
5524,05/25/23 07:40:15 PM,130.7,133.7,19.20,,
5525,05/25/23 07:40:20 PM,130.7,133.7,19.20,,
5526,05/25/23 07:40:25 PM,130.7,133.7,19.20,,
5527,05/25/23 07:40:30 PM,130.7,133.3,19.20,,
5528,05/25/23 07:40:35 PM,130.7,133.3,19.20,,
5529,05/25/23 07:40:40 PM,130.7,133.7,19.20,,
5530,05/25/23 07:40:45 PM,130.7,133.3,19.19,,
5531,05/25/23 07:40:50 PM,130.7,133.7,19.20,,
5532,05/25/23 07:40:55 PM,130.7,133.7,19.20,,
5533,05/25/23 07:41:00 PM,130.7,133.3,19.20,,
5534,05/25/23 07:41:05 PM,130.7,133.3,19.20,,
5535,05/25/23 07:41:10 PM,130.7,133.7,19.19,,
5536,05/25/23 07:41:15 PM,130.7,133.7,19.20,,
5537,05/25/23 07:41:20 PM,130.7,133.7,19.20,,
5538,05/25/23 07:41:25 PM,130.7,133.7,19.20,,
5539,05/25/23 07:41:30 PM,130.7,133.7,19.19,,
5540,05/25/23 07:41:35 PM,130.7,133.7,19.20,,
5541,05/25/23 07:41:40 PM,130.7,133.7,19.20,,
5542,05/25/23 07:41:45 PM,130.7,133.7,19.19,,
5543,05/25/23 07:41:50 PM,130.7,133.7,19.19,,
5544,05/25/23 07:41:55 PM,130.7,133.7,19.19,,
5545,05/25/23 07:42:00 PM,130.7,133.3,19.19,,
5546,05/25/23 07:42:05 PM,130.7,133.7,19.20,,
5547,05/25/23 07:42:10 PM,130.7,133.7,19.20,,
5548,05/25/23 07:42:15 PM,130.7,133.7,19.20,,
5549,05/25/23 07:42:20 PM,130.7,133.7,19.19,,
5550,05/25/23 07:42:25 PM,130.7,133.7,19.20,,
5551,05/25/23 07:42:30 PM,130.7,133.7,19.20,,
5552,05/25/23 07:42:35 PM,130.7,133.7,19.20,,
5553,05/25/23 07:42:40 PM,130.7,133.7,19.20,,
5554,05/25/23 07:42:45 PM,130.7,133.7,19.19,,
5555,05/25/23 07:42:50 PM,130.7,133.7,19.20,,
5556,05/25/23 07:42:55 PM,130.7,133.7,19.20,,
5557,05/25/23 07:43:00 PM,130.7,133.7,19.20,,
5558,05/25/23 07:43:05 PM,130.7,133.7,19.20,,
5559,05/25/23 07:43:10 PM,130.7,133.7,19.19,,
5560,05/25/23 07:43:15 PM,130.7,133.7,19.20,,
5561,05/25/23 07:43:20 PM,130.7,133.7,19.20,,
5562,05/25/23 07:43:25 PM,130.7,133.7,19.20,,
5563,05/25/23 07:43:30 PM,130.7,133.7,19.19,,
5564,05/25/23 07:43:35 PM,130.7,133.7,19.20,,
5565,05/25/23 07:43:40 PM,130.7,133.7,19.20,,
5566,05/25/23 07:43:45 PM,130.7,133.7,19.19,,
5567,05/25/23 07:43:50 PM,130.7,133.7,19.19,,
5568,05/25/23 07:43:55 PM,130.7,133.7,19.20,,
5569,05/25/23 07:44:00 PM,130.7,133.7,19.19,,
5570,05/25/23 07:44:05 PM,130.7,133.7,19.19,,
5571,05/25/23 07:44:10 PM,130.7,133.7,19.19,,
5572,05/25/23 07:44:15 PM,130.7,133.3,19.19,,
5573,05/25/23 07:44:20 PM,130.7,133.7,19.19,,
5574,05/25/23 07:44:25 PM,130.7,133.7,19.19,,
5575,05/25/23 07:44:30 PM,130.7,133.7,19.20,,
5576,05/25/23 07:44:35 PM,130.7,133.7,19.19,,
5577,05/25/23 07:44:40 PM,130.7,133.7,19.19,,
5578,05/25/23 07:44:45 PM,130.7,133.7,19.19,,
5579,05/25/23 07:44:50 PM,130.7,133.7,19.19,,
5580,05/25/23 07:44:55 PM,130.7,133.7,19.19,,
5581,05/25/23 07:45:00 PM,130.7,133.7,19.19,,
5582,05/25/23 07:45:05 PM,130.7,133.7,19.19,,
5583,05/25/23 07:45:10 PM,130.7,133.7,19.19,,
5584,05/25/23 07:45:15 PM,130.7,133.7,19.19,,
5585,05/25/23 07:45:20 PM,130.7,133.7,19.20,,
5586,05/25/23 07:45:25 PM,130.7,133.7,19.19,,
5587,05/25/23 07:45:30 PM,130.7,133.7,19.19,,
5588,05/25/23 07:45:35 PM,130.7,133.7,19.20,,
5589,05/25/23 07:45:40 PM,130.7,133.7,19.19,,
5590,05/25/23 07:45:45 PM,130.7,133.3,19.19,,
5591,05/25/23 07:45:50 PM,130.7,133.7,19.19,,
5592,05/25/23 07:45:55 PM,130.7,133.7,19.19,,
5593,05/25/23 07:46:00 PM,130.7,133.7,19.19,,
5594,05/25/23 07:46:05 PM,130.7,133.7,19.20,,
5595,05/25/23 07:46:10 PM,130.7,133.7,19.19,,
5596,05/25/23 07:46:15 PM,130.7,133.7,19.19,,
5597,05/25/23 07:46:20 PM,130.7,133.7,19.19,,
5598,05/25/23 07:46:25 PM,130.7,133.7,19.19,,
5599,05/25/23 07:46:30 PM,130.7,133.7,19.19,,
5600,05/25/23 07:46:35 PM,130.7,133.7,19.19,,
5601,05/25/23 07:46:40 PM,130.7,133.7,19.19,,
5602,05/25/23 07:46:45 PM,130.7,133.3,19.20,,
5603,05/25/23 07:46:50 PM,130.7,133.7,19.19,,
5604,05/25/23 07:46:55 PM,130.7,133.7,19.20,,
5605,05/25/23 07:47:00 PM,130.7,133.3,19.19,,
5606,05/25/23 07:47:05 PM,130.7,133.3,19.19,,
5607,05/25/23 07:47:10 PM,130.7,133.7,19.19,,
5608,05/25/23 07:47:15 PM,130.7,133.7,19.19,,
5609,05/25/23 07:47:20 PM,130.7,133.7,19.19,,
5610,05/25/23 07:47:25 PM,130.7,133.7,19.19,,
5611,05/25/23 07:47:30 PM,130.7,133.7,19.19,,
5612,05/25/23 07:47:35 PM,130.7,133.7,19.19,,
5613,05/25/23 07:47:40 PM,130.7,133.7,19.19,,
5614,05/25/23 07:47:45 PM,130.7,133.7,19.19,,
5615,05/25/23 07:47:50 PM,130.7,133.7,19.19,,
5616,05/25/23 07:47:55 PM,130.7,133.7,19.19,,
5617,05/25/23 07:48:00 PM,130.7,133.7,19.19,,
5618,05/25/23 07:48:05 PM,130.7,133.7,19.19,,
5619,05/25/23 07:48:10 PM,130.7,133.7,19.19,,
5620,05/25/23 07:48:15 PM,130.7,133.7,19.19,,
5621,05/25/23 07:48:20 PM,130.7,133.7,19.19,,
5622,05/25/23 07:48:25 PM,130.7,133.7,19.19,,
5623,05/25/23 07:48:30 PM,130.7,133.7,19.20,,
5624,05/25/23 07:48:35 PM,130.7,133.7,19.19,,
5625,05/25/23 07:48:40 PM,130.7,133.7,19.19,,
5626,05/25/23 07:48:45 PM,130.7,133.7,19.19,,
5627,05/25/23 07:48:50 PM,130.7,133.7,19.19,,
5628,05/25/23 07:48:55 PM,130.7,133.7,19.19,,
5629,05/25/23 07:49:00 PM,130.7,133.7,19.19,,
5630,05/25/23 07:49:05 PM,130.7,133.7,19.19,,
5631,05/25/23 07:49:10 PM,130.8,133.7,19.19,,
5632,05/25/23 07:49:15 PM,130.7,133.7,19.19,,
5633,05/25/23 07:49:20 PM,130.7,133.7,19.19,,
5634,05/25/23 07:49:25 PM,130.7,133.3,19.19,,
5635,05/25/23 07:49:30 PM,130.7,133.7,19.19,,
5636,05/25/23 07:49:35 PM,130.7,133.7,19.19,,
5637,05/25/23 07:49:40 PM,130.7,133.7,19.19,,
5638,05/25/23 07:49:45 PM,130.7,133.7,19.19,,
5639,05/25/23 07:49:50 PM,130.7,133.7,19.19,,
5640,05/25/23 07:49:55 PM,130.7,133.7,19.19,,
5641,05/25/23 07:50:00 PM,130.7,133.7,19.19,,
5642,05/25/23 07:50:05 PM,130.7,133.7,19.19,,
5643,05/25/23 07:50:10 PM,130.7,133.7,19.19,,
5644,05/25/23 07:50:15 PM,130.7,133.7,19.19,,
5645,05/25/23 07:50:20 PM,130.7,133.7,19.19,,
5646,05/25/23 07:50:25 PM,130.7,133.7,19.19,,
5647,05/25/23 07:50:30 PM,130.7,133.7,19.19,,
5648,05/25/23 07:50:35 PM,130.7,133.7,19.19,,
5649,05/25/23 07:50:40 PM,130.7,133.7,19.19,,
5650,05/25/23 07:50:45 PM,130.7,133.7,19.19,,
5651,05/25/23 07:50:50 PM,130.7,133.7,19.19,,
5652,05/25/23 07:50:55 PM,130.7,133.7,19.19,,
5653,05/25/23 07:51:00 PM,130.7,133.7,19.19,,
5654,05/25/23 07:51:05 PM,130.7,133.7,19.19,,
5655,05/25/23 07:51:10 PM,130.7,133.7,19.19,,
5656,05/25/23 07:51:15 PM,130.7,133.7,19.19,,
5657,05/25/23 07:51:20 PM,130.7,133.7,19.19,,
5658,05/25/23 07:51:25 PM,130.7,133.7,19.19,,
5659,05/25/23 07:51:30 PM,130.7,133.7,19.19,,
5660,05/25/23 07:51:35 PM,130.7,133.7,19.19,,
5661,05/25/23 07:51:40 PM,130.7,133.7,19.19,,
5662,05/25/23 07:51:45 PM,130.7,133.7,19.19,,
5663,05/25/23 07:51:50 PM,130.7,133.7,19.19,,
5664,05/25/23 07:51:55 PM,130.7,133.7,19.19,,
5665,05/25/23 07:52:00 PM,130.7,133.7,19.19,,
5666,05/25/23 07:52:05 PM,130.7,133.7,19.19,,
5667,05/25/23 07:52:10 PM,130.7,133.7,19.19,,
5668,05/25/23 07:52:15 PM,130.7,133.7,19.19,,
5669,05/25/23 07:52:20 PM,130.7,133.3,19.19,,
5670,05/25/23 07:52:25 PM,130.7,133.7,19.17,,
5671,05/25/23 07:52:30 PM,130.7,133.7,19.19,,
5672,05/25/23 07:52:35 PM,130.8,133.3,19.17,,
5673,05/25/23 07:52:40 PM,130.8,133.7,19.19,,
5674,05/25/23 07:52:45 PM,130.8,133.7,19.19,,
5675,05/25/23 07:52:50 PM,130.8,133.7,19.19,,
5676,05/25/23 07:52:55 PM,130.8,133.7,19.19,,
5677,05/25/23 07:53:00 PM,130.8,133.7,19.19,,
5678,05/25/23 07:53:05 PM,130.8,133.7,19.19,,
5679,05/25/23 07:53:10 PM,130.7,133.7,19.17,,
5680,05/25/23 07:53:15 PM,130.8,133.7,19.19,,
5681,05/25/23 07:53:20 PM,130.8,133.7,19.17,,
5682,05/25/23 07:53:25 PM,130.8,133.7,19.19,,
5683,05/25/23 07:53:30 PM,130.7,133.7,19.19,,
5684,05/25/23 07:53:35 PM,130.8,133.7,19.19,,
