"Plot Title: mgas_wd_station_4_2023-06-06"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 10559458, SEN S/N: 10559458)","Full Range, μS/cm (LGR S/N: 10559458, SEN S/N: 10559458, LBL: SC)","Temp, °C (LGR S/N: 10559458, SEN S/N: 10559458)","Coupler Detached (LGR S/N: 10559458)","Coupler Attached (LGR S/N: 10559458)","Host Connected (LGR S/N: 10559458)","Stopped (LGR S/N: 10559458)","End Of File (LGR S/N: 10559458)"
2376,06/06/23 02:19:25 PM,29.4,30.1,24.03,,,,,
2377,06/06/23 02:19:30 PM,29.2,30.1,24.03,,,,,
2378,06/06/23 02:19:35 PM,29.2,29.4,24.00,,,,,
2379,06/06/23 02:19:40 PM,28.9,29.4,24.00,,,,,
2380,06/06/23 02:19:45 PM,28.7,29.4,23.93,,,,,
2381,06/06/23 02:19:50 PM,28.5,28.7,23.87,,,,,
2382,06/06/23 02:19:55 PM,28.3,29.0,23.91,,,,,
2383,06/06/23 02:20:00 PM,28.2,28.7,23.87,,,,,
2384,06/06/23 02:20:05 PM,28.0,28.3,23.87,,,,,
2385,06/06/23 02:20:10 PM,27.8,28.3,23.83,,,,,
2386,06/06/23 02:20:15 PM,27.7,28.3,23.83,,,,,
2387,06/06/23 02:20:20 PM,27.5,28.3,23.82,,,,,
2388,06/06/23 02:20:25 PM,27.3,27.6,23.83,,,,,
2389,06/06/23 02:20:30 PM,27.1,27.6,23.82,,,,,
2390,06/06/23 02:20:35 PM,27.0,27.6,23.81,,,,,
2391,06/06/23 02:20:40 PM,26.8,27.6,23.81,,,,,
2392,06/06/23 02:20:45 PM,26.6,27.2,23.79,,,,,
2393,06/06/23 02:20:50 PM,26.6,26.8,23.81,,,,,
2394,06/06/23 02:20:55 PM,26.4,26.8,23.79,,,,,
2395,06/06/23 02:21:00 PM,26.2,26.8,23.77,,,,,
2396,06/06/23 02:21:05 PM,26.1,26.1,23.77,,,,,
2397,06/06/23 02:21:10 PM,25.8,26.1,23.77,,,,,
2398,06/06/23 02:21:15 PM,25.8,26.1,23.76,,,,,
2399,06/06/23 02:21:20 PM,25.5,26.1,23.74,,,,,
2400,06/06/23 02:21:25 PM,25.4,26.1,23.69,,,,,
2401,06/06/23 02:21:30 PM,25.1,25.4,23.64,,,,,
2402,06/06/23 02:21:35 PM,25.0,25.4,23.65,,,,,
2403,06/06/23 02:21:40 PM,24.8,25.4,23.64,,,,,
2404,06/06/23 02:21:45 PM,24.7,25.4,23.63,,,,,
2405,06/06/23 02:21:50 PM,24.5,25.0,23.63,,,,,
2406,06/06/23 02:21:55 PM,24.4,25.0,23.64,,,,,
2407,06/06/23 02:22:00 PM,24.3,24.6,23.65,,,,,
2408,06/06/23 02:22:05 PM,24.2,25.0,23.64,,,,,
2409,06/06/23 02:22:10 PM,24.2,24.6,23.65,,,,,
2410,06/06/23 02:22:15 PM,23.9,24.3,23.65,,,,,
2411,06/06/23 02:22:20 PM,23.7,24.3,23.64,,,,,
2412,06/06/23 02:22:25 PM,23.7,24.3,23.64,,,,,
2413,06/06/23 02:22:30 PM,23.5,24.3,23.61,,,,,
2414,06/06/23 02:22:35 PM,23.4,23.9,23.61,,,,,
2415,06/06/23 02:22:40 PM,16.6,16.1,23.57,,,,,
2416,06/06/23 02:22:45 PM,16.4,15.8,23.59,,,,,
2417,06/06/23 02:22:50 PM,16.2,15.8,23.57,,,,,
2418,06/06/23 02:22:55 PM,16.3,16.1,23.57,,,,,
2419,06/06/23 02:23:00 PM,16.2,15.8,23.56,,,,,
2420,06/06/23 02:23:05 PM,16.1,15.8,23.57,,,,,
2421,06/06/23 02:23:10 PM,16.1,15.8,23.56,,,,,
2422,06/06/23 02:23:15 PM,16.1,15.8,23.55,,,,,
2423,06/06/23 02:23:20 PM,16.1,15.8,23.47,,,,,
2424,06/06/23 02:23:25 PM,16.0,15.4,23.47,,,,,
2425,06/06/23 02:23:30 PM,16.0,15.8,23.48,,,,,
2426,06/06/23 02:23:35 PM,16.0,15.8,23.49,,,,,
2427,06/06/23 02:23:40 PM,16.0,15.8,23.47,,,,,
2428,06/06/23 02:23:45 PM,15.9,15.4,23.48,,,,,
2429,06/06/23 02:23:50 PM,15.9,15.4,23.49,,,,,
2430,06/06/23 02:23:55 PM,15.9,15.4,23.47,,,,,
2431,06/06/23 02:24:00 PM,15.8,15.4,23.47,,,,,
2432,06/06/23 02:24:05 PM,15.8,15.8,23.47,,,,,
2433,06/06/23 02:24:10 PM,15.8,15.4,23.46,,,,,
2434,06/06/23 02:24:15 PM,15.8,15.4,23.44,,,,,
2435,06/06/23 02:24:20 PM,15.8,15.4,23.43,,,,,
2436,06/06/23 02:24:25 PM,15.7,15.4,23.43,,,,,
2437,06/06/23 02:24:30 PM,15.7,15.4,23.42,,,,,
2438,06/06/23 02:24:35 PM,15.7,15.4,23.40,,,,,
2439,06/06/23 02:24:40 PM,15.6,15.4,23.42,,,,,
2440,06/06/23 02:24:45 PM,15.6,15.0,23.39,,,,,
2441,06/06/23 02:24:50 PM,15.6,15.4,23.38,,,,,
2442,06/06/23 02:24:55 PM,15.5,15.0,23.38,,,,,
2443,06/06/23 02:25:00 PM,15.5,15.0,23.38,,,,,
2444,06/06/23 02:25:05 PM,15.5,14.7,23.34,,,,,
2445,06/06/23 02:25:10 PM,15.4,15.0,23.31,,,,,
2446,06/06/23 02:25:15 PM,15.3,14.7,23.29,,,,,
2447,06/06/23 02:25:20 PM,15.3,14.7,23.26,,,,,
2448,06/06/23 02:25:25 PM,15.4,14.7,23.26,,,,,
2449,06/06/23 02:25:30 PM,15.3,14.7,23.23,,,,,
2450,06/06/23 02:25:35 PM,15.2,14.7,23.21,,,,,
2451,06/06/23 02:25:40 PM,15.1,14.3,23.22,,,,,
2452,06/06/23 02:25:45 PM,15.2,14.7,23.22,,,,,
2453,06/06/23 02:25:50 PM,15.1,14.3,23.21,,,,,
2454,06/06/23 02:25:55 PM,15.1,15.0,23.18,,,,,
2455,06/06/23 02:26:00 PM,15.1,14.3,23.17,,,,,
2456,06/06/23 02:26:05 PM,15.0,14.3,23.17,,,,,
2457,06/06/23 02:26:10 PM,14.9,14.3,23.16,,,,,
2458,06/06/23 02:26:15 PM,14.9,14.3,23.14,,,,,
2459,06/06/23 02:26:20 PM,15.0,14.3,23.14,,,,,
2460,06/06/23 02:26:25 PM,14.9,14.3,23.16,,,,,
2461,06/06/23 02:26:30 PM,14.9,14.3,23.16,,,,,
2462,06/06/23 02:26:35 PM,14.9,14.3,23.16,,,,,
2463,06/06/23 02:26:40 PM,14.8,14.3,23.16,,,,,
2464,06/06/23 02:26:45 PM,14.9,14.3,23.14,,,,,
2465,06/06/23 02:26:50 PM,14.7,14.3,23.16,,,,,
2466,06/06/23 02:26:55 PM,14.7,14.3,23.17,,,,,
2467,06/06/23 02:27:00 PM,14.7,14.3,23.17,,,,,
2468,06/06/23 02:27:05 PM,14.7,13.9,23.16,,,,,
2469,06/06/23 02:27:10 PM,14.6,14.3,23.10,,,,,
2470,06/06/23 02:27:15 PM,14.6,13.9,23.12,,,,,
2471,06/06/23 02:27:20 PM,14.6,14.3,23.13,,,,,
2472,06/06/23 02:27:25 PM,14.6,13.9,23.13,,,,,
2473,06/06/23 02:27:30 PM,14.4,14.3,23.10,,,,,
2474,06/06/23 02:27:35 PM,14.5,13.9,23.06,,,,,
2475,06/06/23 02:27:40 PM,14.4,13.9,23.09,,,,,
2476,06/06/23 02:27:45 PM,14.5,13.9,23.10,,,,,
2477,06/06/23 02:27:50 PM,14.4,13.6,23.10,,,,,
2478,06/06/23 02:27:55 PM,14.4,13.6,23.09,,,,,
2479,06/06/23 02:28:00 PM,14.4,13.6,23.10,,,,,
2480,06/06/23 02:28:05 PM,14.3,13.6,23.10,,,,,
2481,06/06/23 02:28:10 PM,14.3,13.6,23.10,,,,,
2482,06/06/23 02:28:15 PM,14.3,13.6,23.06,,,,,
2483,06/06/23 02:28:20 PM,14.2,13.6,23.01,,,,,
2484,06/06/23 02:28:25 PM,14.2,13.6,23.02,,,,,
2485,06/06/23 02:28:30 PM,14.2,13.6,23.05,,,,,
2486,06/06/23 02:28:35 PM,14.2,13.6,23.01,,,,,
2487,06/06/23 02:28:40 PM,14.1,13.6,23.04,,,,,
2488,06/06/23 02:28:45 PM,14.1,13.2,23.04,,,,,
2489,06/06/23 02:28:50 PM,14.1,13.6,23.04,,,,,
2490,06/06/23 02:28:55 PM,14.0,13.2,23.04,,,,,
2491,06/06/23 02:29:00 PM,13.9,13.6,23.05,,,,,
2492,06/06/23 02:29:05 PM,13.9,13.2,23.05,,,,,
2493,06/06/23 02:29:10 PM,13.9,13.2,23.05,,,,,
2494,06/06/23 02:29:15 PM,13.9,13.2,23.04,,,,,
2495,06/06/23 02:29:20 PM,13.9,13.2,22.99,,,,,
2496,06/06/23 02:29:25 PM,13.9,13.2,23.02,,,,,
2497,06/06/23 02:29:30 PM,13.9,13.2,23.01,,,,,
2498,06/06/23 02:29:35 PM,13.7,13.2,23.01,,,,,
2499,06/06/23 02:29:40 PM,13.8,12.8,22.96,,,,,
2500,06/06/23 02:29:45 PM,13.7,13.2,22.95,,,,,
2501,06/06/23 02:29:50 PM,13.7,12.8,22.93,,,,,
2502,06/06/23 02:29:55 PM,13.7,12.8,22.93,,,,,
2503,06/06/23 02:30:00 PM,13.6,12.8,22.92,,,,,
2504,06/06/23 02:30:05 PM,13.6,13.2,22.95,,,,,
2505,06/06/23 02:30:10 PM,13.5,12.8,22.95,,,,,
2506,06/06/23 02:30:15 PM,13.5,12.8,22.93,,,,,
2507,06/06/23 02:30:20 PM,13.5,12.8,22.95,,,,,
2508,06/06/23 02:30:25 PM,13.4,12.8,22.89,,,,,
2509,06/06/23 02:30:30 PM,13.4,12.8,22.87,,,,,
2510,06/06/23 02:30:35 PM,13.3,12.8,22.84,,,,,
2511,06/06/23 02:30:40 PM,13.3,12.5,22.85,,,,,
2512,06/06/23 02:30:45 PM,13.2,12.8,22.87,,,,,
2513,06/06/23 02:30:50 PM,13.2,12.5,22.87,,,,,
2514,06/06/23 02:30:55 PM,13.2,12.5,22.84,,,,,
2515,06/06/23 02:31:00 PM,13.2,12.5,22.84,,,,,
2516,06/06/23 02:31:05 PM,13.0,12.5,22.84,,,,,
2517,06/06/23 02:31:10 PM,13.0,12.5,22.87,,,,,
2518,06/06/23 02:31:15 PM,12.9,12.5,22.87,,,,,
2519,06/06/23 02:31:20 PM,12.9,12.5,22.84,,,,,
2520,06/06/23 02:31:25 PM,12.9,12.5,22.87,,,,,
2521,06/06/23 02:31:30 PM,12.8,12.5,22.88,,,,,
2522,06/06/23 02:31:35 PM,12.8,12.5,22.87,,,,,
2523,06/06/23 02:31:40 PM,12.8,12.1,22.85,,,,,
2524,06/06/23 02:31:45 PM,12.7,12.1,22.85,,,,,
2525,06/06/23 02:31:50 PM,12.7,12.1,22.87,,,,,
2526,06/06/23 02:31:55 PM,12.6,12.1,22.85,,,,,
2527,06/06/23 02:32:00 PM,12.5,12.1,22.83,,,,,
2528,06/06/23 02:32:05 PM,12.5,11.7,22.82,,,,,
2529,06/06/23 02:32:10 PM,12.5,11.7,22.84,,,,,
2530,06/06/23 02:32:15 PM,12.3,12.1,22.85,,,,,
2531,06/06/23 02:32:20 PM,12.3,11.7,22.87,,,,,
2532,06/06/23 02:32:25 PM,12.3,11.4,22.84,,,,,
2533,06/06/23 02:32:30 PM,12.2,11.4,22.84,,,,,
2534,06/06/23 02:32:35 PM,12.3,11.4,22.83,,,,,
2535,06/06/23 02:32:40 PM,12.2,11.4,22.85,,,,,
2536,06/06/23 02:32:45 PM,12.2,11.4,22.84,,,,,
2537,06/06/23 02:32:50 PM,12.2,11.4,22.82,,,,,
2538,06/06/23 02:32:55 PM,12.0,11.4,22.80,,,,,
2539,06/06/23 02:33:00 PM,12.0,11.4,22.82,,,,,
2540,06/06/23 02:33:05 PM,11.9,11.0,22.80,,,,,
2541,06/06/23 02:33:10 PM,11.8,11.4,22.83,,,,,
2542,06/06/23 02:33:15 PM,11.8,11.0,22.80,,,,,
2543,06/06/23 02:33:20 PM,11.8,11.0,22.80,,,,,
2544,06/06/23 02:33:25 PM,11.7,11.0,22.80,,,,,
2545,06/06/23 02:33:30 PM,11.7,11.0,22.80,,,,,
2546,06/06/23 02:33:35 PM,11.6,11.0,22.76,,,,,
2547,06/06/23 02:33:40 PM,11.6,11.0,22.78,,,,,
2548,06/06/23 02:33:45 PM,11.5,11.0,22.78,,,,,
2549,06/06/23 02:33:50 PM,11.5,11.0,22.76,,,,,
2550,06/06/23 02:33:55 PM,11.4,10.6,22.75,,,,,
2551,06/06/23 02:34:00 PM,11.3,10.6,22.75,,,,,
2552,06/06/23 02:34:05 PM,11.3,10.6,22.76,,,,,
2553,06/06/23 02:34:10 PM,11.3,10.6,22.74,,,,,
2554,06/06/23 02:34:15 PM,11.3,10.6,22.74,,,,,
2555,06/06/23 02:34:20 PM,11.2,10.6,22.74,,,,,
2556,06/06/23 02:34:25 PM,11.1,10.3,22.72,,,,,
2557,06/06/23 02:34:30 PM,11.1,10.6,22.72,,,,,
2558,06/06/23 02:34:35 PM,11.1,10.3,22.74,,,,,
2559,06/06/23 02:34:40 PM,11.1,10.3,22.75,,,,,
2560,06/06/23 02:34:45 PM,11.0,10.6,22.78,,,,,
2561,06/06/23 02:34:50 PM,11.0,10.3,22.76,,,,,
2562,06/06/23 02:34:55 PM,10.9,10.3,22.75,,,,,
2563,06/06/23 02:35:00 PM,10.9,10.3,22.74,,,,,
2564,06/06/23 02:35:05 PM,10.8,10.3,22.75,,,,,
2565,06/06/23 02:35:10 PM,10.7,9.9,22.76,,,,,
2566,06/06/23 02:35:15 PM,10.7,9.9,22.78,,,,,
2567,06/06/23 02:35:20 PM,10.7,10.3,22.78,,,,,
2568,06/06/23 02:35:25 PM,10.6,10.3,22.76,,,,,
2569,06/06/23 02:35:30 PM,10.6,10.3,22.76,,,,,
2570,06/06/23 02:35:35 PM,10.6,9.9,22.75,,,,,
2571,06/06/23 02:35:40 PM,10.5,9.9,22.78,,,,,
2572,06/06/23 02:35:45 PM,10.5,9.9,22.79,,,,,
2573,06/06/23 02:35:50 PM,10.5,9.9,22.79,,,,,
2574,06/06/23 02:35:55 PM,10.5,9.9,22.79,,,,,
2575,06/06/23 02:36:00 PM,10.4,9.9,22.79,,,,,
2576,06/06/23 02:36:05 PM,10.4,9.5,22.79,,,,,
2577,06/06/23 02:36:10 PM,10.4,9.9,22.79,,,,,
2578,06/06/23 02:36:15 PM,10.3,9.9,22.79,,,,,
2579,06/06/23 02:36:20 PM,10.3,9.9,22.79,,,,,
2580,06/06/23 02:36:25 PM,10.4,9.9,22.76,,,,,
2581,06/06/23 02:36:30 PM,10.3,9.9,22.78,,,,,
2582,06/06/23 02:36:35 PM,10.2,9.5,22.78,,,,,
2583,06/06/23 02:36:40 PM,10.2,9.5,22.78,,,,,
2584,06/06/23 02:36:45 PM,10.2,9.9,22.78,,,,,
2585,06/06/23 02:36:50 PM,10.1,9.5,22.78,,,,,
2586,06/06/23 02:36:55 PM,10.1,9.1,22.78,,,,,
2587,06/06/23 02:37:00 PM,10.0,9.1,22.78,,,,,
2588,06/06/23 02:37:05 PM,10.0,9.1,22.78,,,,,
2589,06/06/23 02:37:10 PM,9.9,9.1,22.76,,,,,
2590,06/06/23 02:37:15 PM,9.9,9.5,22.76,,,,,
2591,06/06/23 02:37:20 PM,9.9,9.1,22.78,,,,,
2592,06/06/23 02:37:25 PM,9.9,9.1,22.76,,,,,
2593,06/06/23 02:37:30 PM,9.8,9.1,22.74,,,,,
2594,06/06/23 02:37:35 PM,9.7,9.1,22.74,,,,,
2595,06/06/23 02:37:40 PM,9.7,9.1,22.75,,,,,
2596,06/06/23 02:37:45 PM,9.7,9.1,22.75,,,,,
2597,06/06/23 02:37:50 PM,9.7,9.1,22.75,,,,,
2598,06/06/23 02:37:55 PM,9.7,9.1,22.72,,,,,
2599,06/06/23 02:38:00 PM,9.7,8.8,22.63,,,,,
2600,06/06/23 02:38:05 PM,9.7,9.1,22.70,,,,,
2601,06/06/23 02:38:10 PM,9.4,8.8,22.72,,,,,
2602,06/06/23 02:38:11 PM,,,,,Logged,,,
2603,06/06/23 02:38:15 PM,9.2,8.8,22.74,,,,,
2604,06/06/23 02:38:20 PM,9.2,8.8,22.76,,,,,
2605,06/06/23 02:38:25 PM,9.2,8.4,22.79,,,,,
2606,06/06/23 02:38:26 PM,,,,,,Logged,,
2607,06/06/23 02:38:30 PM,9.2,8.8,22.83,,,,,
2608,06/06/23 02:38:35 PM,9.2,8.8,22.87,,,,,
2609,06/06/23 02:38:40 PM,9.2,8.4,22.93,,,,,
2610,06/06/23 02:38:45 PM,9.2,8.8,22.92,,,,,
2611,06/06/23 02:38:50 PM,9.1,8.8,22.93,,,,Logged,Logged
